css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-1fhml0h-SpanCount,,,,,,,,,,,
https://www.tiktok.com/@milikmu88,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0dc824f290528a7b49a304c17d892468~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3e6cfd80&x-expires=1755828000&x-signature=bP4R1UGfNyjQqGmAI9nZBaMscsY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,May,Sumpah enak parahh 😍 harganya muarah pentol acin nya ada tetelanya the best bgt sih🥰,5/28/2023,43,,,,,,,,,,,
https://www.tiktok.com/@nani_wijaya77,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/13fa45cc2c6cd20645d7b41cccefc7b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1f1cfa71&x-expires=1755828000&x-signature=wl2fEWC6CbVjsw4o7xLQcCDJ5Lk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Sagi_aja 🔺🔺🔺,kok aku ga tau makanan beginian 😳,5/24/2023,1,,,,,,,,,,,
https://www.tiktok.com/@ordinaryman888,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b61d0daed6d05ef544b12f04603b1f63~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4c30b7bc&x-expires=1755828000&x-signature=Y0w6W9RBn59fKsYCePbNLun%2Fo2E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ayulestari20,SUMPAHHH BASO ACI TERENAKKKK YANG PERNAH AKU MAKANNN SEENAK ITU POKONYAAAA😭😭😭,5/27/2023,66,,,,,,,,,,,
https://www.tiktok.com/@ciciciciaaaa,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1827c0250557746dca8515283242be62~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=90e875a9&x-expires=1755828000&x-signature=BgmY11fbaLrvi2i628iSM%2BQ1YG0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,c,pengen cobain tapi kok gapernah dapat murah kaya orang orang dan ongkir mahal😭,5/28/2023,1,,,,,,,,,,,
https://www.tiktok.com/@rniaprlia,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/65e94cab46e075529b179a39ec01ac6a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=49911823&x-expires=1755828000&x-signature=ATh79edgB7j3c%2FZ4A9ynoCRt%2Bc4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Raniiiiiiiiiiiiiiiiiiiiiiiiiii,"huhuhu bener bgt aku udh co hampir 20paket boci di boci Abah Aceng krna mmng rasanya enak bgt beda dari toko"" sbelah 🥰 Ter the best 💕💕",5/29/2023,23,,,,,,,,,,,
https://www.tiktok.com/@ripaldisinii,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f8f3e00faed701f1db7b5422777d672a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e7792eda&x-expires=1755828000&x-signature=Htu99AyArPDDcODamPitt6pYw7A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,pallnicholl,gak bisa cod 😭,6/2/2023,1,,,,,,,,,,,
https://www.tiktok.com/@titikmunifah,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9eb8f63137731e97ee9a59d56136be80~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=442e0e67&x-expires=1755828000&x-signature=EGxPdeiFq1tZXyvVyvnU8Lq0f%2Bk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Titikmunifah,Aku pernah order baso aci abah aceng tp pentol aci nya kecil2 bgt sama bumbu pedesnya juga pahit,5/26/2023,1,,,,,,,,,,,
https://www.tiktok.com/@anggy_syalala,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/596c53a47977b0b7068de2789df69ce4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d627a0cf&x-expires=1755828000&x-signature=5IEEguGgGTcZ7f8OK1vrpdvxD%2Fc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Anggy_syalala,"ongkir mahal banget , pengeeen padahal 😭😭😭",5/28/2023,1,,,,,,,,,,,
https://www.tiktok.com/@nayaolshopkarimun,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/24f18098ed38dcc539394307d66d0d97~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8abd7524&x-expires=1755828000&x-signature=boRdHwBH0gv4t2115aPqZZn6gso%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nayya ollshopkarimun,Kapan bisa dpat bner2 gratis ongkir ya dri tiktok pingin co bnyak2 biar skli ngirim krn klw skli co pesan bnyak ongkirnya mahal bnget pdh ini mknn fav,5/26/2023,2,,,,,,,,,,,
https://www.tiktok.com/@user2320173829,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/27af1f9d723b11ee9ad1a9debae5dad7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2337c6b0&x-expires=1755828000&x-signature=nrwy1KeBowV7zBOYlUKxzJP6aX4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yafi,Udah pesen berkali kali emang gak bosen,5/25/2023,1,,,,,,,,,,,
https://www.tiktok.com/@user6472829022,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f9b73e558dce0a944b4ffa32e103bcac~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c6ef89dd&x-expires=1755828000&x-signature=z0upi4bjVwkGFlIu4Pe%2BS8KnHhw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,❣,sy sudh pesan ga dikirim2,5/24/2023,3,,,,,,,,,,,
https://www.tiktok.com/@das.1298,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/14b2a28155bd8c235b68ba4094c32a59~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1542bfe9&x-expires=1755828000&x-signature=znxJXOSt6kM13AhjQk3v%2B%2FuMvYY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🩵🔥,dulu aku sering beli dishopee dan skrg bli di tiktok shop 😂 emang ga ada 2 nya padahal bnyk boci2 yang lain tapi Abah aceng terthe best ini emang bnr,7/21/2023,1,,,,,,,,,,,
https://www.tiktok.com/@leanlion8,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8673e967766d4893cbbaff72ad6e3545~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=685fe873&x-expires=1755828000&x-signature=JDxhuolZnqfBz9s3byknwLsRVMI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,leanlion8,Laaa aq udh co yg 12 harga 42 rb yg ini brp?? 😭 kyaknya enak bgt ini,5/31/2023,0,,,,,,,,,,,
https://www.tiktok.com/@rahmaulidy.a,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e4360d5e99354752d705dfbe1e198ee7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b2708042&x-expires=1755828000&x-signature=07uvcWz7dJEQ4IMAd98A2e1ETIU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,M a u y,11bungkus 20rb😳,7/22/2023,0,,,,,,,,,,,
https://www.tiktok.com/@dek_ka02,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aaa40d9c09a9868cfe71a763284b32b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=524bfc35&x-expires=1755828000&x-signature=IiJdUPm0BcGRMJg42Qha7cSSe6Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,FRANS CELL,"jadi pingin🤤
bismillah di kasih sepaket🥰",5/31/2023,1,,,,,,,,,,,
https://www.tiktok.com/@senjaraya56,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fc3090a77a2c549c895c893ab37e33e1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9bd1e48c&x-expires=1755828000&x-signature=kTx8guf7zRnGrydQ2xhVRpr3tTY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,zyl,ini harua dikulkas kah kak,5/30/2023,0,,,,,,,,,,,
https://www.tiktok.com/@sanisrimulyati,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7323811367448739841~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6909a17a&x-expires=1755828000&x-signature=MpRpOVWrxoiIeMBLkgPfr1YeXEg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Sanisrimulyati,Ko aku beli kurang enak ya ka bumbu pedes nya malah pahit pas di tuangin ke kuah nya 😫😫,5/24/2023,1,,,,,,,,,,,
https://www.tiktok.com/@ulfiyah428,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7320656295126646785~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6179a4d0&x-expires=1755828000&x-signature=8s1WLRnOV1FkEo3tQ7mcGx%2B2erQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,siapasaya,rasanya enak banget tpi cukup sekali aja belinya,7/3/2023,0,,,,,,,,,,,
https://www.tiktok.com/@user7295041409150,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,cimolKalteng,serius enak banget baso acinya walaupun lama pengiriman tapi gak kecewa sama rasanya,5/26/2023,1,,,,,,,,,,,
https://www.tiktok.com/@rumahminna,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ae99be295415f63e9bf340181b809fd3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=50cc04c1&x-expires=1755828000&x-signature=%2BSHrf1UlopZWM%2FfVbZTaqYG%2FWaQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Rumah minna,seumur ini blm pernh makan namanya bakso aci 😂,5/27/2023,1,,,,,,,,,,,
https://www.tiktok.com/@liaaa3074,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a8416270028b58ce656534e64dd1c2cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9fcde98d&x-expires=1755828000&x-signature=yVEhsoB%2B02%2BAGVAEtTrOgiYx1vM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yuliaa,"Bakso aci abah aceng emang seenak itu woiii, pernah nyoba beli di toko lain nyesel banget, endingnya balik ke abah aceng 😍",9/23/2023,1,,,,,,,,,,,
https://www.tiktok.com/@xybcaraxz._3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/422b1e946791ede9bfde840a27a605ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fb9009f2&x-expires=1755828000&x-signature=KJ77Y%2BO5%2FABcqYMayhbcB%2FhyTbs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Sun Wen (孙雯),تريد شراء ولكن mehol,6/1/2023,1,,,,,,,,,,,
https://www.tiktok.com/@saladsehaaat,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/049f4bd615c28961c222ee495464a38b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=25ebcd0b&x-expires=1755828000&x-signature=%2BZwO7yPRQTEPOS0GHcrdpNV5Vmk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,M,kak bisa beli tp gak pake pentol baso nya gak kak,6/2/2023,1,,,,,,,,,,,
https://www.tiktok.com/@sus1.n1ks0n,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3547340743635c3233691a81d3b714f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=decd1045&x-expires=1755828000&x-signature=M0sNpGC7MvABOBtqPwloIG1L8f8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,makmikashop,"blom pernah makan bakso Aci sekali pun,
JD GK tau rasa ny kek mana😂",6/4/2023,1,,,,,,,,,,,
https://www.tiktok.com/@jennyks2,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/a64489f750d9c2d4797cb3349228202d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5bf82917&x-expires=1755828000&x-signature=ciR1oCOm5zIZbP7Y1UdFUgp0EoE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Jefaz,bismillah lagi coba berjuang jualan ini,5/24/2023,1,,,,,,,,,,,
https://www.tiktok.com/@elfanyarshita,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7333811509590097921~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=67c7378a&x-expires=1755828000&x-signature=prOTZRtTma1oXOW%2BOPTnB7m3Ccw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Elfany arshita,aku udah co tapi blum DTG kayaknya masih PO,5/26/2023,2,,,,,,,,,,,
https://www.tiktok.com/@sudayadi26,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7159991794887819290~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=54534c1f&x-expires=1755828000&x-signature=BzkkqpOytDeaPRJxJtC5Oi3N0cg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lilis,udh cekout msih PO,5/29/2023,1,,,,,,,,,,,
https://www.tiktok.com/@lorenzoenzo262,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b8fc0767940132a0bae40a8152ec7ef7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3b74b1ae&x-expires=1755828000&x-signature=BJD%2BkXYlpIubfdGWppuomnDy3nQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,chantika ana bela🥀,udh ceo donk barusan 😁😁,5/30/2023,2,,,,,,,,,,,
https://www.tiktok.com/@lukchupzirera.19,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4b207640d4ef6db632faed3121e8f938~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cb09cd31&x-expires=1755828000&x-signature=RR5r0dNiSRdKn5vkdAe%2BhyRVkXA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,LukchupZiReRa,alhmdllh.. makasih y kk.. sya barusan chat admin kak,6/5/2023,1,,,,,,,,,,,
https://www.tiktok.com/@fitriwewo,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/11fcc347e23c1673f0591e8a09d86c6b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=276709c9&x-expires=1755828000&x-signature=oDO%2FncItqA2K66qDX4qU7QOwdC8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Fitri Wewo,aku udh pesen ini bbrpa kali trs kemaren tergiur sama sebelah yg cuma beda 2 ribuu ternyata rasanya juga beda jauh lebih enak ini,5/27/2023,2,,,,,,,,,,,
https://www.tiktok.com/@userbdox2sc4s5,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/779458dd3d542cae166b81bb0c210ae3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8b50d7e5&x-expires=1755828000&x-signature=2HsZlq1y2cxEWKhc6WWIiKrtRAw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kabupaten cianjur,katanya takut di racun,6/12/2023,2,,,,,,,,,,,
https://www.tiktok.com/@teteh2755,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d29f3b513c424741e20f9d79623e6fcc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6716f578&x-expires=1755828000&x-signature=IClE4pNarApiD%2Fw3dboSMiqwu%2F0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Teteh2755,mantaapp,5/29/2023,1,,,,,,,,,,,
https://www.tiktok.com/@enggardbocil,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dac811a7e0a17d81067c550657e67fe1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=759042b1&x-expires=1755828000&x-signature=42LGHMIm%2BJ%2FP0jjbLuz5ZMBZPZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,𝐀𝐐𝐔𝐀𝐑𝐈𝐔𝐒♒,apasih 40.000 lebihhh,6/3/2023,1,,,,,,,,,,,
https://www.tiktok.com/@zuliatunsri,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1ed79dc3fe9422017054af9b52faeb16~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=57a1fdfe&x-expires=1755828000&x-signature=4WC9irQUG6%2F6uLW2piag37ILNZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Violet,ongkirnya mahal banget buat kirim ke Merauke papua🥺,7/11/2023,1,,,,,,,,,,,
https://www.tiktok.com/@susantiass,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/f09fb9f043d9f72d68f60a1ef74d49e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6e5bccc4&x-expires=1755828000&x-signature=sjZrfy0Ai%2B3KAShpcpSJC%2F5u9ls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Seblak Neng Ucan,Sukses selalu kaka🥰,5/30/2023,1,,,,,,,,,,,
https://www.tiktok.com/@03_ardiyananovita,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e7001f2b21f1186bdafe7c31d4415462~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6e1b6cc9&x-expires=1755828000&x-signature=Q7YQqkD4%2F2gaLgjPNW6jA1hUUjk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ardiyana,"Aku udah 3X pesen disini, ini masih ada 2 bungkus,suka bangetttt,🥰🥰",6/3/2023,1,,,,,,,,,,,
https://www.tiktok.com/@anitakeycand,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d84ea9927191351557bb49bcca69921c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d9b5d2e5&x-expires=1755828000&x-signature=0r6GLpIH%2BOCOrcnE%2F5IklEgP9fw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🖤,punyaku belum di kirim².. kapan kak mau di kirim nya anak udah nanyain terus kasian,5/29/2023,1,,,,,,,,,,,
https://www.tiktok.com/@aries030600,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0d5057963e5b365aae4eb3086a149add~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=39fd03ec&x-expires=1755828000&x-signature=KTdUq1rUp1Qn2ekXboT5rlKphJw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Putri Tumanggor,pake air panas ya?,5/29/2023,1,,,,,,,,,,,
https://www.tiktok.com/@indahlestari0401,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3101fc6597697b66b897962b1285f676~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=953f22f6&x-expires=1755828000&x-signature=f10B2KElyc31aMx9nzLIgr7YrBA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,IndahLestari0401,emang enak banget aku sering order terus,5/29/2023,1,,,,,,,,,,,
https://www.tiktok.com/@diniii.05_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4605605ec29dd10096f8f1064184a679~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c66bb01&x-expires=1755828000&x-signature=xXjoTCGa3TWNqgkmMNXvNfj2cOU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dini,boci Ter the best pokoknya yang pernah ku belii bikihhh nagihhh GK mau udahhh maknny hihihi,5/26/2023,1,,,,,,,,,,,
https://www.tiktok.com/@kathgallaghers,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7e8d082a1d82718e5d530703066d4a7e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2cb0684e&x-expires=1755828000&x-signature=WDj%2Fqwa9Q27AmFApnP%2B3J9PlGZ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,zkxldi,"boci abah aceng emg paling enak🥺 dapet coba brand lain malah rasanya masako bgt, abah aceng emg ter 🤍🤍🤍🤍",7/25/2023,1,,,,,,,,,,,
https://www.tiktok.com/@mei_ceria2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b24de5ac6b1d2c0d8973acb63d9b389a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e4ebfd61&x-expires=1755828000&x-signature=NXSwr%2F5%2FymnqBOJKyQw6O0sWtt4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Bu Khoir,Sukaaa,5/29/2023,2,,,,,,,,,,,
https://www.tiktok.com/@waknox,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7fe82c573c366384a0f4254af283f282~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eefa7c9e&x-expires=1755828000&x-signature=eKFpIWH%2BWn%2BibobYEfX3RCmFN2Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,is,emang mantul...murah lagi 🥰,6/2/2023,1,,,,,,,,,,,
https://www.tiktok.com/@dhea_acca,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/f48bc3748b2f1cf13cd79a39d3a8a041~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eb86f413&x-expires=1755828000&x-signature=Zw%2BRv3A%2FelBNwsyKzZ3fZwnLT5E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dheaacca,enak BANGET seger kuahnya,5/24/2023,2,,,,,,,,,,,
https://www.tiktok.com/@nanicimmy2,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/71f751547241a623c31c3d0996211a76~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b3edf2d8&x-expires=1755828000&x-signature=rcc8klsVc86LgJ9%2FbcBAW2VRa0A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nanicimmy,onkirnya war biasahh,6/2/2023,3,,,,,,,,,,,
https://www.tiktok.com/@d.ephemeral,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3e7d767127449dd1f416ee8d9de305a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b05681ac&x-expires=1755828000&x-signature=v03%2FSyLVJ2PI2X3yB96n9ko0IFo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ephemeral,Baso sama bumbu ny No counter ....🤤🤤🤤,5/24/2023,2,,,,,,,,,,,
https://www.tiktok.com/@ourgirlllllllll,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2f88ae4705f25dc8b7d20c9283d3f337~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d7bf53e6&x-expires=1755828000&x-signature=BC5X3wAJK4CFQD61PsOh5OYBdhc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,your girl ᥫ᭡.,"pernah beli juga di toko orange, rasanya pedes tpi nagih",5/29/2023,1,,,,,,,,,,,
https://www.tiktok.com/@citralia38,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7ae448283a06f1e47346748495a3cffa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ca34cb30&x-expires=1755828000&x-signature=KJkxv5im6YL9%2BH7sHuWkD12b%2F7s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Citra Lia,salam flks kk 🥰🙏,5/29/2023,1,,,,,,,,,,,
https://www.tiktok.com/@hani_arf26,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/29ce81de934a105ffd0850d1552324a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b63c6cb7&x-expires=1755828000&x-signature=T0mwJMhT3wKDp3tRuCHB2oitPpg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hania,asli sihh enakk wktu itu aku beli pkt bundling smpe rmh ludess smuanyaa dimakan sekeluarga 😫 katanyaa enakk segerr apalagi di tambah pake telurr beuh,6/4/2023,1,,,,,,,,,,,
https://www.tiktok.com/@armela231121,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4e8099603fe6a3de741b1b0721b5c9de~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0c8287d9&x-expires=1755828000&x-signature=9P3lC8axn3MKyt0gOMCfhB%2FOwDc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sela narsipah,semangat yahh aq juga bntu jualin di krnajang ku nhh 🤭,6/3/2023,1,,,,,,,,,,,
https://www.tiktok.com/@user9622395744040,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4b32e07ab5f44e73598c43d3cce9fce5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cb9acd4a&x-expires=1755828000&x-signature=IUY6HKuokpzBfyKDam3lqDe9BqU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,mommyR3,"ak penasaran sma rasa ny,udh co tpi PO ny jga lma 5 6 hari gitu+kirim ke Kalbar bisa² ntar nympe 2 mingguan 😭😭",6/3/2023,1,,,,,,,,,,,
https://www.tiktok.com/@gak_tauk5,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2ec065cf684149753618307ce0fa40a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=60b049f0&x-expires=1755828000&x-signature=rRMtm7MQO4DHQyOzKzXBQQYWfRw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,VanillaStraw🍓,Bener.. aku nyoba toko sebelah 2 toko ga seenak punya anah aceng😂😂,7/13/2023,0,,,,,,,,,,,
