css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-1fhml0h-SpanCount,,
https://www.tiktok.com/@uryazauw_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/481864eec36b61bba9cbc9791f6dfbdd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cc0016ca&x-expires=1755831600&x-signature=8dGp%2F8Lst34qAJVvS8jY%2FMU0oNM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"cewe bule, bulepotan",semangat ya kk😊,7/26/2021,0,,
https://www.tiktok.com/@dlsdynakbali,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/1c1cb6fe479910a4d81714cc805f3f39~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2ce269c3&x-expires=1755831600&x-signature=AXOJ5J%2BrvV1uoVX%2BatMl34Xt6pY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,pecel kambing,gk sukaa coklat nyimak🙂,8/2/2021,0,,
https://www.tiktok.com/@aniajiriyah121,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0c8c8fbcd7d831afa1dbce2063fcb3a1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b819397f&x-expires=1755831600&x-signature=1a2r2pupvEz1VebBdKvZm1KEHA8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,esa,kak coba makan sambel 10,7/27/2021,0,,
https://www.tiktok.com/@kucingorenforever,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/bfbd66e9c0db3182cfa97aa81b3b79cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3397ec66&x-expires=1755831600&x-signature=vMlNssdUkk52HZlBEKIT%2FJlrXUA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,𝙰𝚔𝚞𝚗 𝚑𝚒𝚕𝚊𝚗𝚐,"Mana gw
༼
༼
༼",7/29/2021,0,,
https://www.tiktok.com/@fedroginting928,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7334078018828107783~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=33cdad41&x-expires=1755831600&x-signature=Cyi6MmrKb51tHbpW2Vn7AZPzYcM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,fedroginting928,coklat si bagena pe pamer ken mu nari telinga,7/29/2021,0,,
https://www.tiktok.com/@zxzm67,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a4444dd013afaa7db3bdad956571628e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7d2f6625&x-expires=1755831600&x-signature=7h2LpxyHKLkb5dSabcfwz5Kg2CA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,miro11,makan mie samyanh 🥰,7/26/2021,0,,
https://www.tiktok.com/@_whyyy_7,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/c0c8d469b037eb3160e7ea12dddc65cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eabff130&x-expires=1755831600&x-signature=qHawuejpWu2ZYUCxP5%2BIWzV6O40%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,STAY HALAL,chocodot enak fiks😤😤,7/26/2021,0,,
https://www.tiktok.com/@emkosmukak3,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/6e612f80495d6c14f805eb816c344dfa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=862999e9&x-expires=1755831600&x-signature=ozHcdkp54PLWZLTYwW%2BR%2BqFIqRU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,- 诺 🕸️ ʾ˖ ◴ ་ 𝑪𝒆𝒍𝒔𝒊. ✿☠️,berapa😅😂,7/26/2021,0,,
https://www.tiktok.com/@siapaaj780,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e37ad7a0db3784f930652dd28f2374ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=18e03dd9&x-expires=1755831600&x-signature=VlP8vjtRgKLBMgonyBf85%2FQsxaM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Vita🌼,"aku garut,tapi perasaan gak ada coklat kayak gitu😅",7/26/2021,0,,
https://www.tiktok.com/@gemoytiktok855,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/cff648668c23acfa8e7b4954582eb28d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=542e5f9f&x-expires=1755831600&x-signature=5nvJJRAwRNtOjw69DEdtEJxRtCg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,g e m o y     t i k t o k 🙈😚,kak versi mie mie yg jadul plis🥺,7/26/2021,0,,
https://www.tiktok.com/@ea_heart_attack,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/811a33a8c2fa3c30b0238224176cb927~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7a710c2a&x-expires=1755831600&x-signature=mAqvr3flxf2Pe6Faw%2F89uwwAJQQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yakin deck?,bilang aja kalo mau pamer,7/26/2021,0,,
https://www.tiktok.com/@niken941aura,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/c81c1143fcecb45a01d35bcc83e768cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0c78350a&x-expires=1755831600&x-signature=61Rfc93JX%2FlUi7DAis%2BjCz5N%2BIU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,punya orang,ka makan pedes boncabe nya 10pcs,7/26/2021,0,,
https://www.tiktok.com/@_.laraa1_1,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/4397d0e073c3a4f56af6b0b93155d48f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dc3bdf7d&x-expires=1755831600&x-signature=nEELrylGinrLVKmY8QPUdhszZJg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,piyyonaa,p nitip kaki🥰😳,7/26/2021,0,,
https://www.tiktok.com/@bokaboka3394,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/acca7c2231811856da0cb9c22ea384ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=256b7366&x-expires=1755831600&x-signature=yj4pPH5%2BP4%2FiS3a4%2FY%2FHajY23Hs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🎀Yas🎀,bang 24 jam makan seblak plis😁,7/26/2021,0,,
https://www.tiktok.com/@nurwahiddede,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/a8af932011c9990073cc877659dbafc8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a8f144b0&x-expires=1755831600&x-signature=Socw3BNLH%2FhdAxxXp1zVvBYgdbo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,..,p,7/26/2021,0,,
https://www.tiktok.com/@tukang_review0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8018f63b518694f51d7ec4215501c349~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fc4ac155&x-expires=1755831600&x-signature=euG40WQVVpMH3v3h2VDjp7N7oA0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Kianieryz_21,ngaduk saus keju,8/13/2021,0,,
https://www.tiktok.com/@zura_261,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/46036f11f99ccc9330c260f86c920eef~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0534bb1b&x-expires=1755831600&x-signature=PpDWQpn7LsrcmMwLVlGmWuuWeBM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Azzura,itu kan bukannya ad dibogor ya.ditoko kue lapis bogor ya kemaren aku liat ad itu,7/27/2021,1,,
https://www.tiktok.com/@dakaboy3,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/38c51e4af09fab8c8f3764c0971c67f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d2ac29ee&x-expires=1755831600&x-signature=jNhAHMBN%2BHfBdbMAbjz31JnenRY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ducky,Siapa yang nyuruh😂😂😂😂,7/26/2021,0,,
https://www.tiktok.com/@rezisya_,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/e20e3f2597fd48d97c6bec89effe9209~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c37ebdeb&x-expires=1755831600&x-signature=fX1%2FaVPe2xsFgcyYlj0PF3Oi38o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,@rezz.x WIBUSOFT,mainan jadul bang,7/26/2021,0,,
https://www.tiktok.com/@ditamakarenasn_27,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/aac0e4da48ed2db0bf27d39d787ee377~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=22cc148c&x-expires=1755831600&x-signature=xv%2BsIIIEm04q3VZ0KHiC6jmPpZ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,DitaSn🐣,Orang Garutt Hadir Nih😁,7/28/2021,1,,
https://www.tiktok.com/@wkwkwkwkwk881,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8920b51cfbd7f3310beeab614e9e05a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e2e42018&x-expires=1755831600&x-signature=6AcNYI4Ryl0GqvwhMjp%2BXYIoCrE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kaka,woi apa cuman gua yang gk suka coklat💔,8/10/2021,0,,
https://www.tiktok.com/@dhiya_141,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/64c8766f6b725014a20f79a343545ecd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=279f583a&x-expires=1755831600&x-signature=9SRYqInoy7xXjb9695u%2FJPMbpfQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Dhiya Alisha Najwa,adik aku orang garut,7/29/2021,0,,
https://www.tiktok.com/@telachrstr_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b036afcf4c5011da39012e6c5d7a1e68~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=45242bb6&x-expires=1755831600&x-signature=2li5SZJkq0GTdrE6E9%2By%2BTHBIkI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,t,prnh nyoba di Malioboro atau jogja ye.. buat oleh2 akaowkaowk,7/26/2021,0,,
https://www.tiktok.com/@chloewzpt,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/73dc6f804cf38b794f9d2edf6f9b87fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=99cb4671&x-expires=1755831600&x-signature=CHn%2FJcQ1JgckXaCQVpLeBK9FLMs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ƁƦˢ₂•Villisca,enak si chokodot,7/26/2021,0,,
https://www.tiktok.com/@celsiiskandar12,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c9dc235b645f49ec96a2e1f216aa6630~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1b26e4e9&x-expires=1755831600&x-signature=DjjKNXHTF75f2lDKDNTfMpoF27Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,chelsea 🥰,bang plis buat Asmar es krim yang banyak🥺🥺🥺,7/31/2021,0,,
https://www.tiktok.com/@susantywinarti,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a47b1ef0ec29bb6a3545ba1c77f61acf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=03db9326&x-expires=1755831600&x-signature=8uYxZCQB6x4ooNNJjPRifgqyC%2Bo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sss,Dila ayu sintia,7/27/2021,0,,
https://www.tiktok.com/@alyacute72,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e586439506d0a03b3205e3c426b18321~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=037b36f2&x-expires=1755831600&x-signature=P82MBVS9jatkWWXJeJDPQJtx0Wg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,alya,ya,7/27/2021,0,,
https://www.tiktok.com/@_chafiraaw,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/39de82b0a506479ae1fa2d334e05a889~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7992d679&x-expires=1755831600&x-signature=%2F9pbIHpzGTsVhrC3SSY9qYqe6BU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,à,itu beli di mana kak,7/27/2021,0,,
https://www.tiktok.com/@rairaka438s,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/31956ab85fa3ed5e959faf16507f6db6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f06138d0&x-expires=1755831600&x-signature=j%2FFzKagRwh1eMqaQkh8Z1pl4ajQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,faissa_,aku tinggal di garut,8/3/2021,0,,
https://www.tiktok.com/@norjanah692sipa,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ea0b82e64b8b1c2d34c848a4df696b37~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=554b86d4&x-expires=1755831600&x-signature=x3rzpC3hmYJpeDqOtm%2F6wz%2F%2BFcE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,norjanah692sipa,kk kirimi kk 🥺🥺🥺🥺,7/27/2021,0,,
https://www.tiktok.com/@alyacute72,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e586439506d0a03b3205e3c426b18321~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=037b36f2&x-expires=1755831600&x-signature=P82MBVS9jatkWWXJeJDPQJtx0Wg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,alya,ya ku org grt,7/27/2021,0,,
https://www.tiktok.com/@plat_bajawa04,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/fe34d8ffbd250bb46d7f2c4d9b3e3cb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e70e708d&x-expires=1755831600&x-signature=DlVxTNyg14ZbZb2DBeKTdYK%2Bks0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,_𝐔 𝐑 𝐋 𝐈 𝐂 𝐇 𝐔 𝐒_,kak coba 24 jam makan lalapan kak mohon🥰,8/5/2021,0,,
https://www.tiktok.com/@ariegocap,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6b5ed47fc9b21e754818cee0f2f6cedd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7474df6f&x-expires=1755831600&x-signature=rJw6B3QPA0VZlnTfmAshOu8nYD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ariegocap,aku minta ke mamah aku mau beli semua tapi mahal jadi 1 aja,8/24/2021,0,,
https://www.tiktok.com/@clarissafebrian1,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/0b5e64c7efc4238d97d3d23cb39c99ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=55c6567c&x-expires=1755831600&x-signature=GAMfjLfnUrcJb3I5%2F65O6U7IR8E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,clarissa,mananih orang garut akuuuuu🥰,7/31/2021,0,,
https://www.tiktok.com/@trihariyono8,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/e2f46f1bd3b6e5f839d117d88ca073c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cb038899&x-expires=1755831600&x-signature=JxbRUfsxxwukJlv4R7XjcYPmPBA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,indah novita sari♥,kak 24 jam minum susu ultra,7/27/2021,0,,
https://www.tiktok.com/@nazila757,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/2866d06b8a202fce3dad320fa3ad090b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bf4dcd25&x-expires=1755831600&x-signature=UzQwDmu0j5sYoUbqzw72REALeMk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lala,bang makan sarang madu,7/28/2021,0,,
https://www.tiktok.com/@claudy472,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e5c00a54046ba4db1a7c34febeca4458~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fd55b10c&x-expires=1755831600&x-signature=7LObSczlCMam9og9Ce4pkUAfxqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,claudy482,soundnya cocok buat juyy tu cocok nya,7/27/2021,0,,
https://www.tiktok.com/@kanaya_roblox2,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/c0990ba76601bf2c57eed90e4b24095e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3ad3d4a2&x-expires=1755831600&x-signature=8gPG5Gcs6I%2Fm%2FAJf2fVrNSHttXs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,roblox cokyrbu,kota dodol di garut aku,7/27/2021,0,,
https://www.tiktok.com/@16januarikuultah2,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/8315c9d7314197c3f934182de9fb1a0d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5f2827fe&x-expires=1755831600&x-signature=NJ8LCX9QLeIug2HN7kwBJ9aS7Nc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nᥲᥙrᥲᥲ,aku audah pernah nyobain coklat itu,7/27/2021,0,,
https://www.tiktok.com/@user141893787,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/25767e64eabcfd6b4f447e6d34368094~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9fe69fa4&x-expires=1755831600&x-signature=Jnoiz289okBZpf64UKe%2BNLj%2B42o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Naura cantik,makan permen jadul pliss,7/27/2021,0,,
https://www.tiktok.com/@septiara_tiara0,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/f5e6e9c811585bb1df632f44004d7e9d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8befc880&x-expires=1755831600&x-signature=78wP0YfXkRW5HbgJjprdpRAyRoI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,SEPTIARA✨,KK minum 5 botol,7/26/2021,0,,
https://www.tiktok.com/@putriepiphaniaszega,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/6abc367fb69cc60aeaa59ef20ce0f839~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e4c23a21&x-expires=1755831600&x-signature=j63On1DxI1VxaXIQMIsZwgb4HhI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,putri,bang makan pizza,7/26/2021,0,,
https://www.tiktok.com/@feyza.hr,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aff2acca5dd6a4aa212080261335b824~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=afb3065d&x-expires=1755831600&x-signature=sroCtiCANbDx%2FUkpf3N%2Farw5KPY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,feyza,itu aku pernah beli di jogja karta🥰🥰,7/27/2021,0,,
https://www.tiktok.com/@dwiputrantopangestuzazg,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/da2dd4b3bdeaef5d29a203e5abb325e4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0dbf2136&x-expires=1755831600&x-signature=ALFhJjCHS4stOpMXs70K3KO0FRo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sakuraschool,aku udah cobain rasa nya enak🥰🥰😁😁,7/26/2021,0,,
https://www.tiktok.com/@disaaa.211,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/503ea150f36eee25aa85e2edf3cbb82f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c160173&x-expires=1755831600&x-signature=dQelZ216mjBOfm8ig36FJUCDGCY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,disaaa.211,soundnya Adi syahreza haha😂,7/28/2021,0,,
https://www.tiktok.com/@emptysongsy,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8431d103&x-expires=1755831600&x-signature=NhWTht2OSVysYzfbrQeAKi3Uw3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ampun pak de,arman aj,7/26/2021,0,,
https://www.tiktok.com/@keyypshhslsblla,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0481c13cd82aab75903509a37b1c065c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a6a860ad&x-expires=1755831600&x-signature=5QBA2yMv%2B%2Fcxu%2BdmNBqjNrKwmS8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kyslsbls_,garut nihh wk😂,7/26/2021,0,,
https://www.tiktok.com/@bradjamustyputra,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/b1fa61cde7946724dbf9c3e78b9a0efd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5f676321&x-expires=1755831600&x-signature=UWvJuZ3bqjgMS7jUhjoyb0KbzfU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,bradjamustyputra,mau bro😃😃😃😃😃,7/26/2021,0,,
https://www.tiktok.com/@joesaroso,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/68c8fa9b47d25ed056bce87df012ee57~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6eafe3cd&x-expires=1755831600&x-signature=VMVO7L%2FmCpwfxCQ1NDsy5NSO9X4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,joesaroso,Rara jadi pengen😅,7/26/2021,0,,
https://www.tiktok.com/@claudy472,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e5c00a54046ba4db1a7c34febeca4458~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fd55b10c&x-expires=1755831600&x-signature=7LObSczlCMam9og9Ce4pkUAfxqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,claudy482,kaka makan mozarella donk😁,7/27/2021,0,,
https://www.tiktok.com/@scyaaa3,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/f21af815143fdd390ffd42ae20b7be28~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=83d81a09&x-expires=1755831600&x-signature=Iy2BdHPt4VAiQGj7L5BAxNNLwj8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Salsä,saya satpol,7/28/2021,0,,
https://www.tiktok.com/@naunai10,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/9aaa718e0c4a894857ecd954f1626610~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9e4b54fa&x-expires=1755831600&x-signature=WBvaz683MM87Dw101KjCkg%2FCrQo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Naura,kak seharian makan sosis kenhel,8/25/2021,0,,
https://www.tiktok.com/@eskullkull,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/bd2488c0d2d1cfe16241a049acad1c0f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b9d0b796&x-expires=1755831600&x-signature=82o7RjYSYk0m8yLuQ58XC1J%2BJnM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🥱,aku juga pernah beli kak di online,7/27/2021,0,,
https://www.tiktok.com/@siti.nur.halifah6,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/779c08ffb6e6a3faad33c84a09c80d5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=52e1b68b&x-expires=1755831600&x-signature=HRnSQyjou03Tc05Uu0Z5rLRt898%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,siti. nur.  halifah,KK coba makan tapoki,7/26/2021,0,,
https://www.tiktok.com/@naylaroblox34,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/e1811b96ba834b27724db3bca354d047~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c4636c7&x-expires=1755831600&x-signature=FpId%2Ba6ZiF54IK3cuk9xxOH587E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nyl🍜,ih itu beli di mana ka,7/26/2021,0,,
https://www.tiktok.com/@riyantioktaviani11,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/3799cf8332d0a19f44ce8a3eab3a0573~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=60eea470&x-expires=1755831600&x-signature=aGGTZGlmyaVR%2B7%2BdvudVRHtV1hg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,jomblo😓😭😭,y aku garut bener,7/26/2021,0,,
