x1i10hfl href,xpdipgo src,_ap3a,x1i10hfl href 3,x1ejq31n,x1lliihq,x1lliihq 2,x1lliihq 6,source,x193iq5w,xdj266r,xz74otr src 2,x1i10hfl 2,x1i10hfl href 5,yt-simple-endpoint href,style-scope,yt-simple-endpoint,yt-simple-endpoint href 2,yt-core-attributed-string,css-1jxf684,css-175oi2r href,css-9pa8cd src,css-175oi2r href 2,css-1jxf684 2,css-1jxf684 3,css-146c3p1,css-1jxf684 4,css-146c3p1 href,css-1jxf684 5,css-175oi2r href 4,css-1jxf684 8,css-1jxf684 12,css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-9pu1vy-StyledUserLinkAvatar href 2
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@tegarferzha,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ce0a357e8f62ac50a6c42ec59a075268~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=22db7e85&x-expires=1755831600&x-signature=unTNzjDK6znChFup2me7ahLJHcU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,𝙏𝙚𝙜𝙖𝙧𝙧 👻,nama nya apa tadi ?,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@kimil711,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d6be8159027368dc371bb3f844033d12~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=73e4053a&x-expires=1755831600&x-signature=dcY5%2Be%2FBhuQyTiBnMGkWCJYC0%2BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Absolute Cinema🖐️😑🖐️,Kontol kejepit=Sakit,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@klaya23,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ffadb692ea25aaf9e1fd62cd4fae405f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3f4dfe84&x-expires=1755831600&x-signature=gb81szwyamXMe2fZUySDiuGPLgY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ечзъзь,kaka orang bandung aku juga sih tapi tinggal di jember,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@seteven_44,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9709dd2bf1e4802c91453988577c681c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9f395033&x-expires=1755831600&x-signature=E0O4doYyRG4BPLzvodCPaRsSAH8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ap4k4h y0u p4h4m,kue kontol kejepit,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@skyy_ikiss,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a46c6ed7b98030d841fb705044a4e860~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=70d7d64e&x-expires=1755831600&x-signature=b%2FoZN8v9c68%2BRT6ziMeWXlKApmI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,skyy_ikiss,😭,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@zeacaine,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/491b0995b42bc0af4be6edb12f7a8da9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ca16b92e&x-expires=1755831600&x-signature=y%2F5%2FkZv0VCXBswbVsiFIyLshoLg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Zea caine,apa tadi namanya 😭,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@aska_cuk,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/957dec208665d92ddcf00b1633521e66~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d5ab239c&x-expires=1755831600&x-signature=fE%2FOAmEadT%2BbN3QssW%2BowgJRCXQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,AgUs LpR BuK,kon apa tadi 🗿,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@annisa.aqila41,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5fccc7df41b5417e443f888ecb0a8856~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3bc66776&x-expires=1755831600&x-signature=Nv%2F8v52YNmxvyoaiQOmk2wZ3BfE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,☆ANNISA☆♡,apa tadi namanya🗿😭👍,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@denrega36,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f6459c5361bb0cb887d9e6dd5e14e840~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c6c1655c&x-expires=1755831600&x-signature=rN03Sqv2H6kXXxdN0n0lOtKMTOc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,denzzz,burayot itumah atuh th beti🤣🤣,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@kenychisigma,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/315ac96dc8a2470196864f5ac37bb763~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c50f7678&x-expires=1755831600&x-signature=xukzHm4tOuc2Q5hUwHgYDtfGF5M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kenn store gag✌,,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@viviu25,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a9bfd7746ec46203bdd04a4778ff067b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f6cc5225&x-expires=1755831600&x-signature=7OnLG0YKnLEwNILB1AOyW8woZTM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,💤,,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@karlinaaries,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/892b08bf69ffe57292a6abf70b378220~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=661afb69&x-expires=1755831600&x-signature=HdCEddfNAkQnm%2FfsqwCUAfTwYJg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🫦Ira ♈,😂😂😂,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@nizar.maarif,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7344311083350294534~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7b14674e&x-expires=1755831600&x-signature=EpgfqvZWP%2BMY0rQb%2BAnQyJMp1FU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nizar Ma'arif,😁😁😁,7/27/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@jovetta6,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e78b682c5e1e74763c07cc775ff47825~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3994e88d&x-expires=1755831600&x-signature=SZEAe%2Fl0uYNO0gIfSmL%2FavfsXjU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,cio_jojo,burayot,7/26/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@_athiff,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/04ca28ea4491521681c798d100efc0eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=97ea4dfd&x-expires=1755831600&x-signature=8xCTAVfTn5JgkwHTlBANKHHPLEM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,faa♡,tau artinya Foolish gkk😭😭,7/26/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@zayayaya7_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c3ba919a98eb911b30a09e32667ace73~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9bb6d1ae&x-expires=1755831600&x-signature=IpazjbM43VVu1qu%2FRlZ1n4KOGf8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,zaya.,,7/26/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@khairul_natasya123,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6111d4e660dee6d3eeaafab1951889b9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d6d1af29&x-expires=1755831600&x-signature=Gp4uoiFLWPxiGeYQDdgHa7Rwh3w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,khairul_natasya,😫😫😫,7/26/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@nazwa.mutiara.sab,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ab436d2d54269e7c0198bf210a599259~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e7d68b31&x-expires=1755831600&x-signature=oei2Aop3Be8alQenNyAxcMJVjek%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,..muichiro_Nᥫ᭡,nama kue nya langkahh😭,7/26/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@citra.stecu,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1d85d3847eaaf2c65e460ca88babff01~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8426fbbf&x-expires=1755831600&x-signature=LQBocP870obpR4XoNt%2FAEYMtG%2BU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ʀᴀᴀ'友,ono maning 👍😭,7/26/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@laaza.sdlamm,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6769fff3acdf8ac098f1e93af5e5cc58~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9e3d03a9&x-expires=1755831600&x-signature=ZfU%2Bl84%2FftxyOnCF6sKiBOYpW%2FQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,LaaźaAslam,lebih ke kancut gasi,7/26/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@najwaindahana1_,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8431d103&x-expires=1755831600&x-signature=NhWTht2OSVysYzfbrQeAKi3Uw3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,najwaindahana1_,lshksgkf,7/26/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@thavaniaazkhadinaelqaida,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ab1c5476e4bd37bd3fbe480778af478a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=60862ad7&x-expires=1755831600&x-signature=Qq9mqJQ2%2BtoqmoHZwWP12w9aAkE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,- +🪼Thavvv🎀 + -,Burayot,7/26/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@forr4youuuuu,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7450c55307bcf2dd7b2e2ff626768791~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=651e83ea&x-expires=1755831600&x-signature=F%2FJDp%2BfwFkFxHviNFwa2PvMjPhU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,spyloft,,7/26/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@alden_perseka,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b909088018e12beeb8a33c3d187a77c9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=66cac458&x-expires=1755831600&x-signature=FSi3%2BZ2zOywMpITNcspPIBDqlCI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sayap_perseka😎😎😎😎😎😎😎😎g,😂😂😂,7/25/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@hand_assets,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b6849add2e78672ecd769f0c08cf4b83~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=14a5ebb2&x-expires=1755831600&x-signature=mr%2BVMAtt6Aqc5gihJimtPNDYXyU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,SALE OUTFIT MEN & WOMAN.,kemarin sy beli burayot pas dimasukkin kulkas koq jadi murungkut?,7/25/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@yogzztasikk,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ed86f1a24f2e4a3459cac65a09d135c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=52ea5680&x-expires=1755831600&x-signature=%2Bn7ASOml3x5aMBzgK50lL9lIJsY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Zxxyn佰,tdk ttd aku 😭,7/25/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@dliiiiii21,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/58036c8557d36af0223adf960e586a50~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ad78dea9&x-expires=1755831600&x-signature=ws7UF96s6xaR1Jl3%2FhNs9vQmcdc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Dliii_Coyyyyyyy,,7/24/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@mbotsignatur,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/16cfec0b5ee68e9015f4bf3bb50c89ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eedf277f&x-expires=1755831600&x-signature=NUP2ZKyi66L70JBGhwA6qybhXD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ꨄ︎.,😂,7/24/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@renata25844,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9fcb200d813bd73294950c970a5e2620~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8474d705&x-expires=1755831600&x-signature=2pKTKJ6bi9Mzmn78uuUTg9aDDrk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mrs Renata Id'Ju♥️,kanjut eta mh😂😂😂😂,7/24/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@renata25844,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9fcb200d813bd73294950c970a5e2620~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8474d705&x-expires=1755831600&x-signature=2pKTKJ6bi9Mzmn78uuUTg9aDDrk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mrs Renata Id'Ju♥️,😭😭😭,7/24/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@saya_walfi,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ceae633ba173a0fbd47b305950bf3a20~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c182164c&x-expires=1755831600&x-signature=35aBtR%2BGDyTuU%2FQErmD4%2FZCiTkE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,walfi aja,itu burayot kak,7/24/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@warisan_langkasuka,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bc23f43c8b25ac493822961ba9743ab7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=65a66b9d&x-expires=1755831600&x-signature=4ogRSzbJWy562fj8usVKwBTT%2FBE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Warisan Langkasuka 💕,😅😅😅,7/23/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@tthnuayman,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bff3c70b90ee745e03fcacaf1a933726~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6306f751&x-expires=1755831600&x-signature=XrUXsUMvlupQfftp23R%2FJzBAHu0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,NengRasty🪼,"garut burayot temn nya di jkrta nmnya kue cucur nah kalo di bawa ke banten jadi olong""/paniarem soal rasa dan bhan maaih sama beda bntuk saja",7/22/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@amahhh082,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aba579aec1d35431b5bf925e5fef33d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e035cda2&x-expires=1755831600&x-signature=OtHj0ygM54CeXmYa6LuLU%2BHZLD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,amahhh082,👍👍👍👍💪💪💪🙏❤️,7/22/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@farhanwiremesh,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fd5444d68c0be08539014284342f175f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=effa323c&x-expires=1755831600&x-signature=IPt9BBNZApPXY0E1X%2BOTOzpsWYk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,PotongAsRoda,burayot,7/21/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@elmalik0987654321,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d0e684927a84a313b77ce45fc62187ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8d9e07af&x-expires=1755831600&x-signature=Gb7J7IbC39ljeQ%2Fvr3Vc2gKU3R8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,elmalik0987654321,"tiktok luar biasa banyak orang berbagi gara2 tiktok,,, mudah-mudahan semakin banyak lagi orang baik",7/21/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@vee.z4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/89b3a3405aeae0ee08113f63d4fb8c37~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=992d5b25&x-expires=1755831600&x-signature=ZLSR5Q0YbdeuAZ4UxiUpWdg2alQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,vee🐾,,7/20/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@vtzkxzz,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/692a1a972a1c200772a812f57b28f9d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3578a2d4&x-expires=1755831600&x-signature=ogsWehtAOgVWhoBDmgg%2F1H1hK%2FA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🧿,ʙᴜʀᴀʏᴏʏ,7/20/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@farisgank5,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d037548f0a79812cbc8d6903da234374~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2283ba53&x-expires=1755831600&x-signature=LQnc6PyYD1qWzNNhmciyMJxtWNE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,FARIS❤🇮🇩,adrem kalau di jogja,7/20/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@_________a909,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0d75e4da53fb8537ed0d8aae9a22c5bf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eae2c3b7&x-expires=1755831600&x-signature=Gf9Dq7P%2F3zGAsXQGDCfpkBWxpWc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,*A,😂😂😂,7/20/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@alturrr56,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6e30ec21a927bdf3009c0a061f3367a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=19e97506&x-expires=1755831600&x-signature=mvaKLMNIUYXgkd1LlvFbfDcH76E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yutt,kanyutt lain eta🗿,7/19/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@aqilaapriani67,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3d8ffd8d41f24c6b5301f8307e931df4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9cd58518&x-expires=1755831600&x-signature=%2BIJJ0W%2FwExJJRXcf3vNjpuEmBoo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🅰️_🐅🐅💨,itu mah burayot nengg,7/19/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@aingyanzzzzz,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8aaa65574ec2432d745a1a8f83322c26~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=377f929f&x-expires=1755831600&x-signature=Fl1YF%2B3ih7uSj4pX6WWL3K%2FJaCw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,BIAN,di leles eta teh,7/19/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@santrimayo,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b47a679d0b10361b2a53bdf785f1a83c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e8044597&x-expires=1755831600&x-signature=LvcgMH4onrGxy70uFKkkpIer1kM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,EVAN Anak baik,😂😂😂,7/19/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@sedolor_nuswaro,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0174115bda4274874a78ce62276bff22~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8bf6b3ee&x-expires=1755831600&x-signature=h%2FmBzfQVA3k4ZfzMDD8NENjZKMA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,seneng ku banteng,itu kontol jepit,7/19/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@nurrachmalaodendiri_6,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b4d4c8b5c78954ef1bb3d93267bbeaf8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b83da48d&x-expires=1755831600&x-signature=7qJdCmLQ0JIuS3KArmKAp09F0lo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🧬💊Rachmaaa💊🧬,,7/19/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@ng_aaa2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f6e4a28f7e323b5475439c0c39fc90a3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3b2fa617&x-expires=1755831600&x-signature=6ITl3Xt4%2BX%2FJG6F27At9J4%2BjBbE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ngp,ngalewat sorangan kresep mneh,7/19/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@anothersaa.26,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/860f77072df49b8f053658ce3a5eef24~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d769eb1a&x-expires=1755831600&x-signature=H4VjkPmFlXkTUc%2B7iH9IYlwt0hg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,saa,kalau di daerah aku burayot kk,7/19/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@xxc667,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0cb71a120d7ee3c83e8fe21bfd9dc14e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=96c8da7b&x-expires=1755831600&x-signature=0Tma8%2BLRUA%2BxhJz1UXFeEyCVnz4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,LUCU BANGET SIH KAMU😍,🤣🤣🤣😭😭,7/19/2024,0
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@_nd1n34,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/588d9550bac25eaf5b83fffaff2ed0b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d6d7391e&x-expires=1755831600&x-signature=chDOXlQbAzQwFY3cUgxTrwgsu1A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,naaa,,7/19/2024,0
