x1i10hfl href,xpdipgo src,_ap3a,x1i10hfl href 3,x1ejq31n,x1lliihq,x1lliihq 2,x1lliihq 5,source,x193iq5w,xdj266r,x1i10hfl 2,x1i10hfl href 5,xi81zsa 2,x1i10hfl 3,x3ajldb href 2,x193iq5w 2,style-scope src,yt-simple-endpoint href,style-scope,yt-simple-endpoint,yt-simple-endpoint href 2,yt-core-attributed-string,css-1jxf684,css-175oi2r href,css-9pa8cd src,css-175oi2r href 2,css-1jxf684 2,css-1jxf684 3,css-146c3p1,css-1jxf684 4,css-146c3p1 href,css-1jxf684 5,css-9pa8cd src 2,css-175oi2r href 6,css-1jxf684 9,css-1jxf684 10,css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-1fhml0h-SpanCount
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@zhhaann,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9f745e57970fc12df554695030c4f065~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4fc6f33f&x-expires=1755831600&x-signature=NEScr4IEAFW6yDJ5mJy1Rbix0pE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,fn,😅😅😅,10/16/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@kevinxmamalela12,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/1cfa14d251ee9550249a9431fd898da2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4eb4c2e5&x-expires=1755831600&x-signature=j1MbuMuTl60YDcog0U6vZ51%2B4BE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Kevin-Raawwrrrr,di tempat ku 12k,2/29/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@nanangxxxx,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8b1d527d92213cf0e1d7b228f454c184~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=336bb66b&x-expires=1755831600&x-signature=bXBP%2BCdYrdY41ybQWQtTijo4D6o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,LiLi,😏😏😏,2/29/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@28xmbt,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9a295229cf7f4a240ddfa0ab113d3794~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=af4df405&x-expires=1755831600&x-signature=%2F4oQUxnAj4J3A%2FrPvwY16wal24o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kael🇬🇧,"aku sering buat itu, enk banget",2/29/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@9question6,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b7b48f8ad790ab263ed07389fe12799a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d5ef7330&x-expires=1755831600&x-signature=oyLRamV8sVkyTVMd5iDaZD8JdCA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,?,"ihh dikit itu mah, gk mau beli ahh",2/29/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@darmi749,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7386138003623804933~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8a924b37&x-expires=1755831600&x-signature=cdiY%2BwxARbgoU%2BoFd0Eb4cvt%2Biw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Dar Mi,🥰🥰🥰,10/20/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@rizkysobih123,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/499e9e6c5b03e442ffe03c4f95b0815d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4ed8f349&x-expires=1755831600&x-signature=GxKnF9%2B%2FeYWdK%2FF%2FwchERllWuMs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kiki001,😂😂😂,10/21/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@yulia_1114,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6e92abb9c628472f34f2b32c389dab63~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b37d862c&x-expires=1755831600&x-signature=R2yv8LYqx95dzmY8xNQnZeuNfpc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yliaaa,aku dapet nya cuman 15rb kak,2/29/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@galau.brutal736,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5b791088118ab3f72c99f29b199f11c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c5b52be4&x-expires=1755831600&x-signature=ayYzazHH6BlA6unDp%2F%2F8eXv7DrQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,galau brutal :),wih aku dapet 15rb ini hoki,2/29/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@kholl123,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e1f0dcc60790537d4289fc9c054b806b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=11070dff&x-expires=1755831600&x-signature=8PGkiDjbZvRP4pBNSm%2F03b31EYE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,KHOLL,kok gak ads di keranjang kuning nya kak,2/29/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@strawberry.srr,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3be8853e4daeaa079b60706cd982a3d4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f335ab77&x-expires=1755831600&x-signature=wdP9etkG1yZI1SRTuF6hYU8dS28%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,strawberry 🍓 ra,kok ga bisa co kak 😪,2/28/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@nangsukafx,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6568b17afe15aaf6107ca011d84a1325~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c2a93c86&x-expires=1755831600&x-signature=cN6cUFYDxCDv4wNrAQsOVc9sCtI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,𝗻𝗮𝗻𝗚𝗙𝗫.,hindu wajib coba,2/28/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@putra._____________0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7339174331242053637~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2bc92eb9&x-expires=1755831600&x-signature=9wPpFjTHm8ZdzSRbBwcHqGArppA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,putra 80,gw dpt harga 15k njir,2/28/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@ekasusilawati023,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/001afbe6b8ac1fde1e3a33e526f9e027~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=acdac19a&x-expires=1755831600&x-signature=DHQe9GOp8MhRe415KA5U1UYvKCA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Geanyshop,aduh pavorite bangt,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@asya.mutiara_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bbcc47b355d615eb8ce76080f917b38a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6b563266&x-expires=1755831600&x-signature=1sCelEgaSCy5t3UDN2GSbx%2B0K3M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,syaa🌸,,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@gusmull123,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/35cf7a0e9b4fad47c0337c47ff177b11~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=93728590&x-expires=1755831600&x-signature=Dy9WQG9EQ7PA2epBYGGy4PHsB14%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Toleabadi,Babi itu🙏,3/3/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@wit_908,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/220e7b54276f2a1fcc657273cd2816d4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9297aee0&x-expires=1755831600&x-signature=JDuDiRQ2yUC85q2OmuyRX2FyEHI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,what?ucol,sapi nya mana kak😁😁😁,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@aupar_03,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5bea0ea47b325fc32e0de974d266b96a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6d59918c&x-expires=1755831600&x-signature=VxGHd6urA2tqz3%2FleZg9wHJthRI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Aupar',itumah daging babi,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@bozzcute,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5649be4a6b50bde870f19f5ab556ccff~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=36f0affd&x-expires=1755831600&x-signature=BcCDc%2B%2BvAWaCBqfEaF1opvcmiHE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,BOSSCUTE,BANGUN WOI!! DR RICHARD LIVE 19 AGUSTUS 2024. HARGA AMBYAR 🥰🥰 GASKEUNN GERCEPPP,8/13/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@jtgpraide,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/054aeb09d36220c1d0c79e0645003065~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b291a637&x-expires=1755831600&x-signature=YUBK2yV5t6dvJzKrCU1HD1IDUKs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,RIZZ💥,gua 15 rb,3/3/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@nana62301_bk2f,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e43a076fd48970e31a06eec5a7e42245~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4fce9725&x-expires=1755831600&x-signature=sakN48aySUoCDLuhTUx1SWJO86I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nana {BK2F},harus sedia minum banyak jir kalo enggak seret di tenggorokan 🥹🤧,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@gasparg7,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dd453251baf5be0e4762f8c5d2066f76~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f7ae592f&x-expires=1755831600&x-signature=fGs8n1EV2WIExtE1OKSqScGFFEE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Gasparg,1 bal 30K? Ini boleh dipertanyakan terbuat dari kulit apa 🤣,3/3/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@jkgb_10,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b94b24a4abc0f8e111ebc9ec6bde6c6b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=efcdd96d&x-expires=1755831600&x-signature=gKURPvIjznKJ%2FUikUyTkrS6O3rQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,jkgb_10,🗿🗿,3/3/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@.pp_beliung3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3fe3f4c634765ad250d910bf67181ad0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2781a2e5&x-expires=1755831600&x-signature=B21EWz0VPafDVUbaEsBu4ZICJVM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,pp beliung,😳,3/3/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@kal1pooo,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3bd9f5f5f86d394e8e7cf421775a8bf3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=63fa95f2&x-expires=1755831600&x-signature=nlhtgWoIOqDTsqet166fzhgIIAY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kal1poo,buset mahal amat 1 krupuk 30k,3/3/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@berrzzz_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/284803302773da9a860a24982cd32737~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4fb39325&x-expires=1755831600&x-signature=kNiRdF6qbZMoOqrAwNSeHWfedvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,B,keranjang kuning nya mana bang,3/3/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@hzkzera,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6515a8eb175564a9ca7bd6456d80ad21~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cc717116&x-expires=1755831600&x-signature=EfwpO7BdW8FtB3bRiY5upSXwfFQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,kirannn,keranjang kuning nya kaa?,3/3/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@indahmila02,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3dbad8e02c56d593763f23b1a9d5d472~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a5b84a8f&x-expires=1755831600&x-signature=c1aR6JiZl%2FTqbmBGmeaHB7jkpzA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ind🌻🌻🌻,mau ga pih,3/2/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@only_syifa6,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ab3d514059b8ca679e7e1d23d0a8b773~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6173262d&x-expires=1755831600&x-signature=N8qXnEktMdDrNHu5bxVrYarKr0U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Assyifa.avrill🦋,berarti 1biji 30 RB mahal amat,3/2/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@ulun94,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/b9f6c89a63770e7a1e9fe931dbb13176~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c068369&x-expires=1755831600&x-signature=2Jfo0M42U2U4V4gWpuj6dhM8L5g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ulun,kulit babi ada?,3/2/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@tupacgirlss,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/05973b578d86a9b327d1313b93214ef0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aeedb42f&x-expires=1755831600&x-signature=xIlE7nw1kBSN5hUcLeCNr9nc8gQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,aciw,bb 😞😞😞,8/17/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@diinisagita,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/cc08e4d490effdd6772d94ee60c1c373~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7256032c&x-expires=1755831600&x-signature=nDQayJQ87Pf4M%2B9R1jiL%2Ft8TRCg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,diins,Bau ngga ya? Pernah beli di oren bau 😭,3/2/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@ratnaratnasarie4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/31b711efb1b4ec389c56c238e565d5db~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=07d2267f&x-expires=1755831600&x-signature=C%2FDyHUiNAJyTxxsFo%2FOI22eD55s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ittyshop,😳😳😳,8/10/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@trustissue731,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8431d103&x-expires=1755831600&x-signature=NhWTht2OSVysYzfbrQeAKi3Uw3Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,TRUSTISSUE,Aku daper harga promo 16.500 beneran kah,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@.iqbalardiansyah38,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb4340a122f88414ce2c7040d76234fd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0d0be9f5&x-expires=1755831600&x-signature=KXy7dRhtfdBTTXeCi177XnN6%2FmM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,zip zip,mahal anj 1 boll 30k,8/9/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@m4s.a_,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/00c17fdb30d36be808fc1beb554d3b69~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c5a3a597&x-expires=1755831600&x-signature=9qRLwI910Lf8CABt7dAWB1xbKHA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mas A,bayangin makan rambak ga pake minum + pedes juga😳,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@saaann108,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5dc89da5eae0e73194030756250ba222~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=10e3e47e&x-expires=1755831600&x-signature=webI5n3nFifht8ptgx5OdEeMzm8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Saann 𝐅𝐓 𝐂𝐅𝐄,belum juga sekilo dah harganya 30k🗿 mending beli 2 bola aja 60k,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@lordserrrr,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/de15ef05f51fde33869a3d52453805cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b0b62a11&x-expires=1755831600&x-signature=TYtC2idQrcilaQjzmpgLgFUUjBk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,akufandiiii.,makan ini harus ditemani es selasi biar air liur ga kering😅,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@dirty_brain13,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/a16259aef17e9eab35e4dde417d65213~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=110f4eee&x-expires=1755831600&x-signature=xOduU4GAGbFh7fsFxcji4y2L3vc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Dirty_brain13,"Gw jadi kurir kewalhan bawa ni, terlalu murah",2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@farhanzzz__,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/589325c8eacbe5cdd272a8c9a920aa13~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ea493681&x-expires=1755831600&x-signature=lh3aPF%2Fg4z%2F1kdl%2BNCoSzUBww%2Fg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Farhan😁👍,lah itu 1 bola 30rebu 🗿,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@dimassandy190,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7325978988042518529~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=45ccba1a&x-expires=1755831600&x-signature=KIGWgBrXRwmQleP3IXydodxHXB4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Sandy906,"dosa loh bang membuat orang pengen itu,nunggu gajian pengen pesen jadinya 🤗",3/1/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@user001193937,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/69e8b76c431a035fbaa592e5eaca71ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e78e172c&x-expires=1755831600&x-signature=oLNTA%2FfBY62u%2FSwnLrtiHY2wKLg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,???,mamaaakkkk 😭💞💞,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@zea_sipaling,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/85540618bbf24ee9aa9c4d33c8f197bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fd095aec&x-expires=1755831600&x-signature=Q6oAQZfqpT8tfvV8oPBRwvLwwcw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,NABILA乂ROBLOX𝐒𝐎𝐅𝐓,takut udah nggak renyah😅😅,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@moskov.tamuz,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/22c3e734ad6fa6fc807ce323db565e08~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f1812879&x-expires=1755831600&x-signature=PttY41bfYPklz5NcdUsi3rllMpA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,...,eh buset cuma 1ball harganya 30 ribu dong,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@karmannurmayanti,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7330290567912456194~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8b818d83&x-expires=1755831600&x-signature=JQcUQXHnbZlAUgUODKfEdCFOUYM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,karmannurmayanti,😁😁😁,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@nana_6537,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/20e78c8f3130dd3934eb5bb3ed0cf9fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6567691e&x-expires=1755831600&x-signature=5mFO9J7LD6VLeCHzlXVGvxDEfX0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nana,amis ngk?,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@kurirlogistik_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/892d55a4c0220045ea63e65a51ca0ef6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7466b01a&x-expires=1755831600&x-signature=nKO5Cl2F3F31JE092nikWqvBGls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,@ Sam bagus,pernah beli krupuknya kyak plastik,2/27/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@galihsaputra45,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/09b11a19e62a2692d95d5ae8de817182~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=67e97da5&x-expires=1755831600&x-signature=hzx1NuuEmsLVx2mGUtiUbwCzUQw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,G4L1H,klo di gua 15k,3/2/2024,1
,,,,,,,,tiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.tiktok.com/@franken.stein17,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9449f655bbbf908da8cefab3da4d1fb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a05257d3&x-expires=1755831600&x-signature=r7RMupeM0Mk8WnRnUvLUl%2BCIjZY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,FRANKENSTEIN 🧟‍♂️,njir 15 ribu doang,3/2/2024,1
