css-9pu1vy-StyledUserLinkAvatar href,css-11j0z2t-ImgAvatar src,css-1uxwbtk-SpanUserNameText,css-z35s28-PCommentText,css-ckdg7w-SpanCreatedTime,css-1fhml0h-SpanCount,,,,,,,,,,
https://www.tiktok.com/@wardah20027,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b156797709ae9ec8b0c74cc0c8ce0c3d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=74901a46&x-expires=1755828000&x-signature=LGqwZpCoXizD12JVTxL8HEQcvvs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,wardah.80,abi urang kampung ge resep wajit cililin nudi bungkus daun jagong😁,10/22/2024,0,,,,,,,,,,
https://www.tiktok.com/@putri_desiani,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e3592f208c41219425b325b88351f777~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=857f6959&x-expires=1755828000&x-signature=XJpfW0o48w2Zpenzg5Yec6UU%2FKw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Putrie Desiani,"otomatis langsung follow kang dodol, krna aq orng Garut yg ga pernah pulkam krna bapak sudh Alm.😭😭😭😭😭",10/1/2024,1,,,,,,,,,,
https://www.tiktok.com/@mirnah065,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd65bbe2619cf2f5374d4c4a00f2ba6e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0a3d0ef8&x-expires=1755828000&x-signature=xT6uffxRUQbJn5PqN3eTGAU5ibM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mirnah,mantap mang epul👍♥️,9/29/2024,1,,,,,,,,,,
https://www.tiktok.com/@dinigantini66,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/43c78396b9f57b82f2d0d5061450005e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8999ac5b&x-expires=1755828000&x-signature=bpN9PsB7OTtHJ5BdDLSeYs6SeM0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Dini gantinii,"enak dodol garut, abi mah sok meser srng kerakna, 👍👍",10/2/2024,1,,,,,,,,,,
https://www.tiktok.com/@edo.tea21,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/de466c2c5e3a7b941598861df7cbb153~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=01ba5e0c&x-expires=1755828000&x-signature=i8rZ4uD6ztS3Qps3N1u%2F9qQ6qI8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ROKi,mantap euy duh..paporit dodol garut..kalaimantan hadir,10/1/2024,3,,,,,,,,,,
https://www.tiktok.com/@nuyychimychimot,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/268b14a0328868718d591c5503e1e713~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e7f70c70&x-expires=1755828000&x-signature=lNpcBxHuOm1dYChXt%2BcRqH1P%2Bzc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nuyychimychimot,"nembe tadi pisan ngagaleuh dodol herma, tos janten langganan 😃",10/2/2024,1,,,,,,,,,,
https://www.tiktok.com/@miminmaryati_30,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ee6b197e5bb657e963ca8b17f4540cfd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=40855fdc&x-expires=1755828000&x-signature=dK117Y5vvwCLz9SOZMVTPyw1s8I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,MiminMaryati,mix teh panas mangs🤩🥰,10/2/2024,1,,,,,,,,,,
https://www.tiktok.com/@sumayfrfj6c,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/77e15c02ddc6968774fa5485e78964c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8b938fa9&x-expires=1755828000&x-signature=d64TCO3YlqAchjG%2Fk7QqrILlgBA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sumayajabar,masya allah mantap 👍👍,9/29/2024,1,,,,,,,,,,
https://www.tiktok.com/@siwii19,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b3fbc2820b48d586c2cdd44e648386a0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c11f721b&x-expires=1755828000&x-signature=JF18CRl0jOfGfj2wt6bMykbj080%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Siwii19,acuk tteh couple sareng si bapa nu nju packing 🤭,9/29/2024,1,,,,,,,,,,
https://www.tiktok.com/@herasakib,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/75f538a130d7e38a10b34fb751aeb691~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9f345da8&x-expires=1755828000&x-signature=tZs%2BTfOeiKD9I088iOYKZb3HXwg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Saqher'forever🇲🇨❤️🇵🇰🤰,mang epul gak mau tau kirimin dodol garut itu ke Aku ke sini ke Dubai UAE.karna Aku ngiler lihat makan dodol garut mang epul .Aku lagi hamil lho tanggung jawab ATA's ngiler nya ngeces Nanti Anak Ku 😭,9/30/2024,1,,,,,,,,,,
https://www.tiktok.com/@marinioktaaryani,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/daf95971ad16517cb82ebaba8c12e65d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=debc74ed&x-expires=1755828000&x-signature=CeThLYAp31HXGjSsAY4HTNEQVBA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Marini okta Aryani,siga kembar😁,9/29/2024,1,,,,,,,,,,
https://www.tiktok.com/@tetehzayin00,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2d4bbacbec6e004856101ab75ee9d104~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ad19eef2&x-expires=1755828000&x-signature=8bNdK2kzGXVTxRe4kcKq4ANHL3w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,QueenZetian🪽,Coba mg epul ka SAGURA gera banyak visan varian rasa na..,10/1/2024,2,,,,,,,,,,
https://www.tiktok.com/@neniyulianti07,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7e613feef01648ef615bdf452cf34169~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2d49eb22&x-expires=1755828000&x-signature=Pq4nXJrA%2BLtor8UbMvjrNtBUC%2F8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mojang Bandung,😅😅😅lucu Rai Raka ieu,10/1/2024,1,,,,,,,,,,
https://www.tiktok.com/@kai_daop_24sukabumi,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4d3948802e6c4734bf12816a192308d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ffbda9b0&x-expires=1755828000&x-signature=gyLLiPulNwNPCDAYbr5jrDnU6I0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,KAI DAOP 24 SUKABUMI,rampes,17-Mar,0,,,,,,,,,,
https://www.tiktok.com/@hjela67,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c82ba6236b7e719ac8d058121b82fbce~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=99f17568&x-expires=1755828000&x-signature=l%2BSmjR4i4cvYgRfQ4ZxMGkeDZRU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hj Ela Herawati,Raos pisan atuh dodol Garut mah mang epul sareng cai teh panas 🤗👍 mantap pokonamah 😋👍🙏,10/1/2024,1,,,,,,,,,,
https://www.tiktok.com/@asdf.xcvb,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7322132869164302354~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=86f48f8e&x-expires=1755828000&x-signature=S%2F4iI8k1QV1UtE8yx9hc%2FHGikH4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,mengikuti anda,bisa teu order ka jeddah Arab saudi,9/29/2024,1,,,,,,,,,,
https://www.tiktok.com/@fahmirijki,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/59c8bace0fdf034f05c3130edf334d35~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aa4b3eee&x-expires=1755828000&x-signature=OWrTPf2YDKjHexulqzmAGkEPdhM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Fahmirijki,ASAL USUL DODOL GARUT,10/27/2024,0,,,,,,,,,,
https://www.tiktok.com/@miaulfa8920,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fe71e1e2d7fc671c883b547414a642c0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e2a01c55&x-expires=1755828000&x-signature=pz0bO8NBwLqYubIm8y1oHVhCoIE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,vitri cimott 8913,"Abi mhk resep na lmun dodol Garut thk NU Aya rasa buah"" Qt gning NU bulet bntuk n thk",10/27/2024,0,,,,,,,,,,
https://www.tiktok.com/@lisna_malz,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/39eb378deea502d7e0693aa9df5a10b0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=be6b8daf&x-expires=1755828000&x-signature=tvBe0E%2Bg1B%2FMrmju52eSCJNM2wY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,FaFatwin,Dodol Garut Rasa pandan Wijen Ketan item 🤤 Sareng Kurupuk Kulit Ori / Pedas,11/25/2024,3,,,,,,,,,,
https://www.tiktok.com/@pawpal.ps,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9c419a2e5b7f37bc28c4bc3fbbe70e3a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ef0d0836&x-expires=1755828000&x-signature=aE2%2BlR5533tMnsjVbj7YlotiKpQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dunsxyy 🌻,✨✨✨,9/29/2024,2,,,,,,,,,,
https://www.tiktok.com/@poponinfvhh,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,popon hodijah,😁😁😁,10/6/2024,1,,,,,,,,,,
https://www.tiktok.com/@belaaaaaazz,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d6d3c200bbefccbb98a5021e4887d8d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ea60bb30&x-expires=1755828000&x-signature=gpqdGofAFsCJcNKHANXQYm3G4Mk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,belllaaaz,😁😁😁,10/4/2024,1,,,,,,,,,,
https://www.tiktok.com/@riskamel0212,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/15e6f84b31fef6ee1529cd8e90e1ce15~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ace2b840&x-expires=1755828000&x-signature=6q7zhdQwTLmPDCg4V2YNoGXglyU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Riska Melani,😂😂😂,10/4/2024,1,,,,,,,,,,
https://www.tiktok.com/@ojangrohanda,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/76228c98c58dc2525a8282095794a89e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=54c3ce3b&x-expires=1755828000&x-signature=lWHpKjK9hWXoODQJzGdajba3olg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,OJANG AJ,🤣🤣🤣🔥🔥🔥,10/1/2024,1,,,,,,,,,,
https://www.tiktok.com/@putriinggitmeilan,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/96f861855c5ef300952fb60d66bc2252~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c95afe02&x-expires=1755828000&x-signature=v3WB8ZfOCSjfx1z87AtCx46eLNA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,putrii inggit meilani,😳😳😳,10/1/2024,1,,,,,,,,,,
https://www.tiktok.com/@nurhasanah_100,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/3777f25a9d69c54a36158e11283bd9a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f8124aa4&x-expires=1755828000&x-signature=2sAQsqNoRFQyPnULqu13tsDGIpM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nurhasanah,👍👍👍,10/1/2024,1,,,,,,,,,,
https://www.tiktok.com/@s.sushanty,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cd378999e7289bcc356453e4daf1c113~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a89c9378&x-expires=1755828000&x-signature=ZuFsntN1sq6aM%2B6%2Bcr7i567Rdfg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,BOROKOKOK😝😜,👍👍👍,10/1/2024,1,,,,,,,,,,
https://www.tiktok.com/@bu.aroh8,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Bu Aroh,🥰🥰🥰,10/1/2024,1,,,,,,,,,,
https://www.tiktok.com/@tehsandini,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fda795c83ca1029b478f6afcd8801ee6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=29228749&x-expires=1755828000&x-signature=ml6pXyjGfjdSVSX7WS%2BB%2BeWZgbU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Teh_sandini💄,😅😅😅,10/1/2024,1,,,,,,,,,,
https://www.tiktok.com/@garut_99,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f73fe19dd87fc4b13dd045e0ada9f259~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=455cdeff&x-expires=1755828000&x-signature=OerhDHuWE6cXlvJjD0caZkYV%2Be4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,random people🐣🐣🐣,,9/30/2024,1,,,,,,,,,,
https://www.tiktok.com/@king_akram18,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/8b64c4d7ecc6ba4802bf6b369b54afd6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d51b7da9&x-expires=1755828000&x-signature=GgywUtKsOV0nPTC4OtrPiZ1BWLI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hery Hanafi,Sakilo we Dodol Warna Warni na Mang Epul 🤤🤤,9/29/2024,1,,,,,,,,,,
https://www.tiktok.com/@bamssofyan,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/603a393dc6ba3b4d500c06e5f142ae75~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0a2710db&x-expires=1755828000&x-signature=WmkP%2Fty5am6J%2BmU4cDUMknKfyzg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,bamssofyan,😂,5 h yang lalu,0,,,,,,,,,,
https://www.tiktok.com/@syarifa.77,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7260123168134660102~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=44bb18e8&x-expires=1755828000&x-signature=70WrU7dK84HhIYj91heG%2FAaMhr0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Syarifa Bulan,😅,26-Jul,0,,,,,,,,,,
https://www.tiktok.com/@widanovian,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7330671711962169364~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d18eae09&x-expires=1755828000&x-signature=QSyV3%2FfZQl8rt%2BFCisjqC5VwE0M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,widanovian,😁,12-Jun,0,,,,,,,,,,
https://www.tiktok.com/@mama_jojojo,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7326586177782284290~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=519382e5&x-expires=1755828000&x-signature=PTWrtl%2Ba3m7eXXfowv5XP9M96to%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Eva,😂,25-May,0,,,,,,,,,,
https://www.tiktok.com/@browniesfav04,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f169d89b55cd80016e0ca138cef44d15~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7c628a4f&x-expires=1755828000&x-signature=USHcmVPwg6ZTc3HwzMEye6yyh0A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,browniesfav04,🥰,11-May,0,,,,,,,,,,
https://www.tiktok.com/@jindanxxxzz,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/51c717d157a5c5f0f48127764f544b05~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cf2cc526&x-expires=1755828000&x-signature=I9B5oIAvzxQ3Sd1yB1LNntIGxjk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,mhmaadjindan,😁,16-Apr,0,,,,,,,,,,
https://www.tiktok.com/@wandasaputra76,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7329333940919992340~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6d87ae38&x-expires=1755828000&x-signature=uJvulhK6KTzm6igx7TjfW%2FBgMpU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Wanda Saputra,😁,11-Apr,0,,,,,,,,,,
https://www.tiktok.com/@irwantole1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7329937846603612178~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=88efd6e8&x-expires=1755828000&x-signature=dTwmO0L2b%2BHOPY25bRCmFcqqrpg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Irwan Tole143,😂,10-Apr,0,,,,,,,,,,
https://www.tiktok.com/@m1887885,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dc9f0295f17896d7ca58bd4fbcd34d71~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c613ab49&x-expires=1755828000&x-signature=ZufFL%2FJEn23%2BCZsJJZSimUwBSDA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,rr630,😁,8-Apr,0,,,,,,,,,,
https://www.tiktok.com/@amalia_123456,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,amalia,🥰,2-Apr,0,,,,,,,,,,
https://www.tiktok.com/@amalia_123456,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,amalia,😁,2-Apr,0,,,,,,,,,,
https://www.tiktok.com/@yud_aa5,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cfdce69e59c1aa3ebc5eb34b3ab631ea~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7bb40e80&x-expires=1755828000&x-signature=XlzsWOhOGTKpIANYI5KsITVmNx4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yudaaa,😂,29-Mar,0,,,,,,,,,,
https://www.tiktok.com/@vno_adhtya12,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/04534b5d45c35ecee550ad9a1aaf7353~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=67bcec47&x-expires=1755828000&x-signature=J%2BEAukFqtSCJQs4m%2BAnx89iQgvQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Vino Adhitya,😁,17-Mar,0,,,,,,,,,,
https://www.tiktok.com/@private90400,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/45c6066c8e18cbd7b47990e1b1fc4f29~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2c58a11f&x-expires=1755828000&x-signature=cL0ADjj2IJ9nNA17rTMKi68Dzx0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,.,😭😭😭,7-Feb,0,,,,,,,,,,
https://www.tiktok.com/@yunitayunita650,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ba3a3754385f1301fc730f830c17894c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5401c56e&x-expires=1755828000&x-signature=Un7oXFc1Iu9W6ScH2TbHiWbksCg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yunitayunita650,😅,12/22/2024,0,,,,,,,,,,
https://www.tiktok.com/@yunitayunita650,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ba3a3754385f1301fc730f830c17894c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5401c56e&x-expires=1755828000&x-signature=Un7oXFc1Iu9W6ScH2TbHiWbksCg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,yunitayunita650,😂,12/22/2024,0,,,,,,,,,,
https://www.tiktok.com/@xexcokk,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8a1e9fe1358fd6db257030fabfcbbeba~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=16e526cb&x-expires=1755828000&x-signature=7ZwkDmaWxhTLNn%2BTI5T1%2F0j0Oic%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Xex cok,👍,12/15/2024,0,,,,,,,,,,
https://www.tiktok.com/@saepudin8719,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b34918dab38a92c0e3ed7cb56dfa9400~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e56b411a&x-expires=1755828000&x-signature=EVsReCxHOfySg50mUx%2BiTUOC7WQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,MAMAN OLET,😁,12/8/2024,0,,,,,,,,,,
https://www.tiktok.com/@iwanjaenudin7,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b9b4ddbfca49e6fb5a50c8b4841589ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=02f0f51f&x-expires=1755828000&x-signature=NUBwTQfnSesp%2FgbWYwhTKgTTznI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,iwanjaenudin7,😂,12/6/2024,0,,,,,,,,,,
https://www.tiktok.com/@heri.heryanto23,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/47c9e7196ac22ceea4e8d79b1f33523c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f857ebd8&x-expires=1755828000&x-signature=PshTHNdkMdxbPoNz3bAKLl3COtE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,M RAIHAN P,🥰🥰🥰,11/18/2024,0,,,,,,,,,,
https://www.tiktok.com/@aikarwati545,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6c1bb22b&x-expires=1755828000&x-signature=CeD2F4n9GfAg%2BylS6aI6Knf8w8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,aiKarwati,😳😳😳,11/16/2024,0,,,,,,,,,,
https://www.tiktok.com/@alfarizie244,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/96e881a262cc58b027f956327214032c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4af4061f&x-expires=1755828000&x-signature=fFReaOxpRHKCvVZlrUf9tXep6sE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ALFARIZI(10)ñ,😁😁😁,11/13/2024,0,,,,,,,,,,
https://www.tiktok.com/@nunidilaagustin,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5b417b2ad29b98ddffaca08751a5eb6c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a5e98b52&x-expires=1755828000&x-signature=bhgKQoVmCDf1hAF45J2O7xpxdZ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,azqya nuny agustin,,11/3/2024,0,,,,,,,,,,
https://www.tiktok.com/@eskopiiienak,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/a4c8ee646a2d6a38c9cdfc28a86337ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=310d674d&x-expires=1755828000&x-signature=gwu%2BRoQI0GZZ76tsvBDHQ2WtD44%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,urrrsecretgirl,"teh erna nambah subur, gemoyy",10/3/2024,1,,,,,,,,,,
https://www.tiktok.com/@satuper1_,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/598066edad7d8c987ba8a657e7748b00~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d2b014d0&x-expires=1755828000&x-signature=4w5m6yOw1cpQQYjlDtZ9hIue9rQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,SatuPer1,sterill? sarung tangan na oge dadakan nyien tina palastik es,9/29/2024,1,,,,,,,,,,
https://www.tiktok.com/@zacki.zika,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7320393515736530950~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6cfcc75b&x-expires=1755828000&x-signature=IjbO6ZuNM8W%2B0fX9qpT0kMGzY9w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Zacki Zika,garing di luar basah di dalam😭😭😭,10/9/2024,2,,,,,,,,,,
