xpdipgo src,x1i10hfl,x1i10hfl href,_ap3a,x1i10hfl href 2,_a9ze,x193iq5w,x193iq5w 2,x1i10hfl href 3,,
https://www.instagram.com/anissyah/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/387708139_3438320199765353_8128310124582053111_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=5F5fzP4T218Q7kNvwFF2f6g&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfX4mhotlH81fepXVIFhSfqi3PI1Wf-_3eZ0akMxBopg0Q&oe=68AC7D9A&_nc_sid=f5838a,anissyah,https://www.instagram.com/anissyah/,Ini belinya per kg atau gmna kak,https://www.instagram.com/p/BoME_7fl6tX/c/17953397950156614/,359 ming,,,,
https://www.instagram.com/mommy.viren/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/15624613_1825005417750566_7583165176594038784_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=Naet4j7j0NoQ7kNvwFlsZLg&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWi44ENEGfDTas_-NbzqLH2CG57tR3Tkdo_7dp6-RKGkQ&oe=68AC5BDD&_nc_sid=f5838a,mommy.viren,https://www.instagram.com/mommy.viren/,Harga nya brp kak per kg nya,https://www.instagram.com/p/BoME_7fl6tX/c/17906141797244595/,359 ming,,,,
https://www.instagram.com/wulandari.suprapto/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/276284733_132170219363524_5564113394043479462_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MTYuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=3JZxuex1wo8Q7kNvwEnOAWo&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVSf4xmdrG5-1HGOYudP3hRJ1xXxJUvLeHpINdPoDVJmg&oe=68AC7C52&_nc_sid=f5838a,wulandari.suprapto,https://www.instagram.com/wulandari.suprapto/,Ini kirim. Ke malang ongkir nya brapa ya mba,https://www.instagram.com/p/BoME_7fl6tX/c/17862047677287476/,359 ming,,,,
https://www.instagram.com/wipiiw/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/331187529_1557033818132469_9143827276127269182_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=rOgMnDr8b64Q7kNvwGqDP7Z&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUSpsH6MAkKpPapyedyQ2U5O7QMYGKXMzIL6LQ7nvw8YA&oe=68AC5E9C&_nc_sid=f5838a,wipiiw,https://www.instagram.com/wipiiw/,Ini awet brp lama sis dodolnya?,https://www.instagram.com/p/BoME_7fl6tX/c/17950741546165920/,360 ming,,,,
https://www.instagram.com/kholifatulmarfuah/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/370542752_1046668586701753_5175854480589386769_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=l0t2CDMNLLIQ7kNvwHqGy-D&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUo7RuQHRKPVHCGFMhsGbnYySLg-WF3oUYIJR9-cobukQ&oe=68AC6098&_nc_sid=f5838a,kholifatulmarfuah,https://www.instagram.com/kholifatulmarfuah/,"Sekilo kira"" isi berapa dodol ya ka",https://www.instagram.com/p/BoME_7fl6tX/c/17954608225150849/,360 ming,,,,
https://www.instagram.com/babyzidni/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/318661605_147134604761242_1819326906452113475_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=80dCDys7YvYQ7kNvwFjEoa1&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWjcsViQQg0tp6g43OKgRiw6V5Yh4eeP4ZwHde-AzjbwA&oe=68AC5841&_nc_sid=f5838a,babyzidni,https://www.instagram.com/babyzidni/,"Makasih dah like postingan   bunda 😙------------------------------------------Untuk info lengkap Suplemen Vitamin Anak terbaik, DM kami YUK di -------------------------------------------atau klik link di Bio ------------------------------------------081910216060. ------------------------------------------Pastikan Bunda dpt harga promonya. ------------------------------------------*terbatas waktu dan jumlah paketnya Bun.",https://www.instagram.com/p/BoME_7fl6tX/c/17958398800143501/,360 ming,,,,
https://www.instagram.com/abimanarakharendra/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/30079250_187110481911658_6180699672588320768_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=zHccskUwHkkQ7kNvwHA3Mkp&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWO7lIZ86lXaLC8f8kidYCYQeJhaynfmubmrKswUTVWLQ&oe=68AC60C4&_nc_sid=f5838a,abimanarakharendra,https://www.instagram.com/abimanarakharendra/,Bunda ini kalau beli 1/2 kg dulu bisa gak,https://www.instagram.com/p/BoME_7fl6tX/c/17940239410198510/,360 ming,,,,
https://www.instagram.com/maxiieditssx/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/453767302_1151876359405014_1258984985162554976_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=rNoG0sootSEQ7kNvwHd4mQF&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfV1Q8WxRq7ASdgMBgr1soH-BLnEzyPHdwNvLBZBWjZETg&oe=68AC6248&_nc_sid=f5838a,maxiieditssx,https://www.instagram.com/maxiieditssx/,Sis ini kalau kirim ke jkt bisa g? Brp y,https://www.instagram.com/p/BoME_7fl6tX/c/17982087658024596/,360 ming,,,,
https://www.instagram.com/aleshafarzana/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/209256924_845924529387839_6030736367547609049_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=sxjhlvtxPvEQ7kNvwGyEyDf&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWjmzi7jPdXPNaKuTmg2dKwqdxXUWoVvPHAveg0m14TrA&oe=68AC844E&_nc_sid=f5838a,aleshafarzana,https://www.instagram.com/aleshafarzana/,Bun Klo K bekasi pk ekspedisi apa?,https://www.instagram.com/p/BoME_7fl6tX/c/17953459498181101/,360 ming,,,,
https://www.instagram.com/banda_naira01/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/341368025_3142736409362052_2623672253901554110_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby41NDAuYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=mWkXGIe-xo0Q7kNvwENI9hD&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfXtljhfoIVIBgqyb3z9NklLmKoXsfCbs-VMCSm6ay0V_A&oe=68AC663E&_nc_sid=f5838a,banda_naira01,https://www.instagram.com/banda_naira01/,Berapa harga per kg nya sis? Bs mix rasa ngga?,https://www.instagram.com/p/BoME_7fl6tX/c/17978892961068257/,360 ming,,,,
https://www.instagram.com/indriwtyas/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/450304548_836524995065911_3446564468131634120_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QGCrkfpKABFDvD5NkBo7FDYL7DEafzuyV3qt-8wRFO2Jwa5iYlNRoZi6cTiRs-VgT4&_nc_ohc=K2-mZXNwu9kQ7kNvwFKQZud&_nc_gid=nIDUclY4ligWi8qbRZuO3w&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfU0TkrFKYUue_PLquDQgyOPUQi1_9VcGsZbyv4T8bbR0A&oe=68AC8318&_nc_sid=f5838a,indriwtyas,https://www.instagram.com/indriwtyas/,Sis dodol nya yg rasa coklay gt ada gak?,https://www.instagram.com/p/BoME_7fl6tX/c/17983731478017242/,360 ming,,,,
https://www.instagram.com/lolitandarezta/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/441226890_1501201713825894_2031154724122945051_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGCrkfpKABFDvD5NkBo7FDYL7DEafzuyV3qt-8wRFO2Jwa5iYlNRoZi6cTiRs-VgT4&_nc_ohc=NkLA8DMRdbkQ7kNvwHe3577&_nc_gid=nIDUclY4ligWi8qbRZuO3w&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfVYdDHu1PawgDZZJhrwg1Du8ep1okei5CY1lN_Fi9e3_g&oe=68AC7D67&_nc_sid=f5838a,lolitandarezta,https://www.instagram.com/lolitandarezta/,"Wah mau dong sis, kirim ke malang bisa ?",https://www.instagram.com/p/BoME_7fl6tX/c/17909273377227916/,360 ming,,,,
https://www.instagram.com/putrileuncaa/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/497961282_18310204558233781_5145851042465516138_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QGCrkfpKABFDvD5NkBo7FDYL7DEafzuyV3qt-8wRFO2Jwa5iYlNRoZi6cTiRs-VgT4&_nc_ohc=Cy8AlzsWfcIQ7kNvwHcPZhf&_nc_gid=nIDUclY4ligWi8qbRZuO3w&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWxuCUqwhxWMfN4lFGmpW-0sg-f-5ktzFnv5NXkRdfp7A&oe=68AC7009&_nc_sid=f5838a,putrileuncaa,https://www.instagram.com/putrileuncaa/,Sis ini kalau dkirim pakai box gak yah,https://www.instagram.com/p/BoME_7fl6tX/c/17967991174112048/,360 ming,,,,
,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/476478047_907266997941032_1568732164788654670_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGCrkfpKABFDvD5NkBo7FDYL7DEafzuyV3qt-8wRFO2Jwa5iYlNRoZi6cTiRs-VgT4&_nc_ohc=Och-oOR3PJ8Q7kNvwEdC8Ud&_nc_gid=nIDUclY4ligWi8qbRZuO3w&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfW1Cd9MuVcKgTfHHOfjvXqaP5sIJFVcA1kXBK9G68fpAg&oe=68AC62A9&_nc_sid=f5838a,karina.chrisanti,https://www.instagram.com/karina.chrisanti/,Dodolnya bisa mix rasa gak mba?,https://www.instagram.com/p/BoME_7fl6tX/c/17984594308028220/,360 ming,,,,
https://www.instagram.com/auliardtlj/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/469749027_600577885765148_6918669765976313539_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGCrkfpKABFDvD5NkBo7FDYL7DEafzuyV3qt-8wRFO2Jwa5iYlNRoZi6cTiRs-VgT4&_nc_ohc=YNhS8hdANAsQ7kNvwFoWR63&_nc_gid=nIDUclY4ligWi8qbRZuO3w&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWR1dDfQFInhfb_vdhJl7DBXWyp48wG2vew5KrhTuot4Q&oe=68AC561D&_nc_sid=f5838a,auliardtlj,https://www.instagram.com/auliardtlj/,Kak kalo mau order buat syukutan bisa gak?,https://www.instagram.com/p/BoME_7fl6tX/c/17983614775024846/,360 ming,,,,
https://www.instagram.com/dilla.mega/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/441008629_785682716836384_6156069881394063906_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjMuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGCrkfpKABFDvD5NkBo7FDYL7DEafzuyV3qt-8wRFO2Jwa5iYlNRoZi6cTiRs-VgT4&_nc_ohc=lL_xeUWX56sQ7kNvwHpdPjE&_nc_gid=nIDUclY4ligWi8qbRZuO3w&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfW9ubfHhdwjL1fD9dWpr3zrUhcBJZhAzEidqsw47aQ71A&oe=68AC7157&_nc_sid=f5838a,dilla.mega,https://www.instagram.com/dilla.mega/,Order 1kg bisa campur2 rasanya ga sis?,https://www.instagram.com/p/BoME_7fl6tX/c/17956235701132069/,360 ming,,,,
https://www.instagram.com/alineabaru.ofc/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/489382334_4021870158092768_3632313204509355711_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGCrkfpKABFDvD5NkBo7FDYL7DEafzuyV3qt-8wRFO2Jwa5iYlNRoZi6cTiRs-VgT4&_nc_ohc=oqntECm1xbgQ7kNvwGi75vi&_nc_gid=nIDUclY4ligWi8qbRZuO3w&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUgapCla3AyUnLTssRX9skEc2KpDFUso_3JS9rWwyKT1w&oe=68AC64ED&_nc_sid=f5838a,alineabaru.ofc,https://www.instagram.com/alineabaru.ofc/,Mba kalo oesen 1kg tapi dibuat 2 bungkus bisa?,https://www.instagram.com/p/BoME_7fl6tX/c/17955152929192149/,360 ming,,,,
https://www.instagram.com/rina.hartini/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/28429347_361988834270841_7514056008885338112_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGCrkfpKABFDvD5NkBo7FDYL7DEafzuyV3qt-8wRFO2Jwa5iYlNRoZi6cTiRs-VgT4&_nc_ohc=Dbn30yZ3QukQ7kNvwH0Vd2C&_nc_gid=nIDUclY4ligWi8qbRZuO3w&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUacE7WBjWtOBFE4K_uEejDJP0qI7589yQMulPvlBzd5Q&oe=68AC77C3&_nc_sid=f5838a,rina.hartini,https://www.instagram.com/rina.hartini/,Ongkos.kirim.ke sleman berapa kak?,https://www.instagram.com/p/BoME_7fl6tX/c/17966402845121906/,360 ming,,,,
https://www.instagram.com/east.mey/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/28751937_179574192766504_4334674337370996736_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDU5LmMyIn0&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGCrkfpKABFDvD5NkBo7FDYL7DEafzuyV3qt-8wRFO2Jwa5iYlNRoZi6cTiRs-VgT4&_nc_ohc=E0HvnuCy8S8Q7kNvwFRuBYK&_nc_gid=nIDUclY4ligWi8qbRZuO3w&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWys8Xa2zhlMkGmuWNt3_ANoyBo9AT731p6Hq6Qz7NsFw&oe=68AC6B85&_nc_sid=f5838a,east.mey,https://www.instagram.com/east.mey/,"Ka,  bisa ga ya kalo request dibikin parsel?",https://www.instagram.com/p/BoME_7fl6tX/c/17982639832026843/,360 ming,,,,
,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/368005947_188918997405983_6338313457639411131_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGCrkfpKABFDvD5NkBo7FDYL7DEafzuyV3qt-8wRFO2Jwa5iYlNRoZi6cTiRs-VgT4&_nc_ohc=4wbYIepFBz0Q7kNvwFo_aBJ&_nc_gid=nIDUclY4ligWi8qbRZuO3w&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfX1yTw7WW18x9i4r49eUO04cV7ofa3143iDySeeYfX7ow&oe=68AC85CE&_nc_sid=f5838a,maricka1305,https://www.instagram.com/maricka1305/,Kalo 250gr aja pesannya boleh ga sis?,https://www.instagram.com/p/BoME_7fl6tX/c/17978818639071659/,360 ming,,,,
https://www.instagram.com/ramayunisaragih/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/46169217_315726192367776_653960727035379712_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby40MzguYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QGCrkfpKABFDvD5NkBo7FDYL7DEafzuyV3qt-8wRFO2Jwa5iYlNRoZi6cTiRs-VgT4&_nc_ohc=EtpfVR1gj3cQ7kNvwF1WbTv&_nc_gid=nIDUclY4ligWi8qbRZuO3w&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWPSEnrz6zDwWPRPtHXAxSrucNqMf_hSyqO_NScq222jw&oe=68AC843B&_nc_sid=f5838a,ramayunisaragih,https://www.instagram.com/ramayunisaragih/,Tahan berapa lama biasanya mbak?,https://www.instagram.com/p/BoME_7fl6tX/c/17982878608022399/,360 ming,,,,
https://www.instagram.com/aningtyasputriw/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/170844822_1137644150085393_1700781191002992220_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MTkuYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=vss58dRW4NUQ7kNvwGKcJrr&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWbiLNx4JWCU2kKOodXydl9rcZqOrB4e1368YRsa4j7Tg&oe=68AC6AC1&_nc_sid=f5838a,aningtyasputriw,https://www.instagram.com/aningtyasputriw/,kak best seller rasa dodol yg apa nih,https://www.instagram.com/p/BoLFly_FTzo/c/17958210049141437/,359 ming,,,,
https://www.instagram.com/gayatrihesty/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/20065671_832584430251215_5255713942101032960_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGBvNYqlP-1yQc9iR1h7UbtiAIVK2_5JhuRilq9xRAK5R_XF6WeUzorh5ZkPNMwIHU&_nc_ohc=mAFPPsvLg0wQ7kNvwF-kiYo&_nc_gid=7faT7c90NEFvKwcwIXITag&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUKmFPKEM338ywMVuf-TCy2fDpEbzedV5rfzMkLx39B-Q&oe=68AC77C2&_nc_sid=f5838a,gayatrihesty,https://www.instagram.com/gayatrihesty/,"Hrg kemasan dodol 1 kg brp sist, ada brp varian",https://www.instagram.com/p/BoLFly_FTzo/c/17953867732152774/,359 ming,,,,
https://www.instagram.com/wipiiw/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/331187529_1557033818132469_9143827276127269182_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=rOgMnDr8b64Q7kNvwGqDP7Z&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUSpsH6MAkKpPapyedyQ2U5O7QMYGKXMzIL6LQ7nvw8YA&oe=68AC5E9C&_nc_sid=f5838a,wipiiw,https://www.instagram.com/wipiiw/,Kalo kirim ke jkt biasanya pake ekspedisi apa?,https://www.instagram.com/p/BoLFly_FTzo/c/17865578404302446/,360 ming,,,,
https://www.instagram.com/kholifatulmarfuah/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/370542752_1046668586701753_5175854480589386769_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QG66zekZOj17qAFYjT_FEWJcHKHN5RxL0Vz3JP-CSdx6_oCoGuiHpIYq4UIvPlvgXE&_nc_ohc=l0t2CDMNLLIQ7kNvwHqGy-D&_nc_gid=RopG9zWbpuaVaTa7gsLpVQ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfUo7RuQHRKPVHCGFMhsGbnYySLg-WF3oUYIJR9-cobukQ&oe=68AC6098&_nc_sid=f5838a,kholifatulmarfuah,https://www.instagram.com/kholifatulmarfuah/,Ka ada tokonya apa ga ya?,https://www.instagram.com/p/BoLFly_FTzo/c/17974398907079970/,360 ming,,,,
https://www.instagram.com/meiro_babynkids/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/56835815_585674498608130_957914029269975040_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGBvNYqlP-1yQc9iR1h7UbtiAIVK2_5JhuRilq9xRAK5R_XF6WeUzorh5ZkPNMwIHU&_nc_ohc=dcJ-hVZ8dU8Q7kNvwFmkbM9&_nc_gid=7faT7c90NEFvKwcwIXITag&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfWjyPiVKaUy_infFH05FJNikQDjzv1XdQzNfa9d6i3SIA&oe=68AC752F&_nc_sid=f5838a,meiro_babynkids,https://www.instagram.com/meiro_babynkids/,👍,https://www.instagram.com/p/BoLFly_FTzo/c/17968274008110619/,360 ming,,,,
