"style-scope src","yt-simple-endpoint href","style-scope","yt-simple-endpoint","yt-simple-endpoint href 3","yt-core-attributed-string","style-scope 3","yt-core-attributed-string 3"
"https://yt3.ggpht.com/rX90GtcFmu0yFg1yiOkN9XTC01AWSYbt8z5vpXCiNIoQSAlJsDvnwyKgvjxgp9Nbfzc1sH77=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Murayama-tan","@Murayama-tan","3 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy9Yb6oopEd9xV04Nh4AaABAg","Penyelam","",""
"https://yt3.ggpht.com/ytc/AIdro_mwyN9Gsp15FNvpMC5w7w9T09EeKCAJGeFzp01qB54=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@yoelmarpaung5334","@yoelmarpaung5334","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyEj1y1nGeszoez20V4AaABAg","Yg dibelakang kamera siapatuh","",""
"https://yt3.ggpht.com/ytc/AIdro_lvf4e3CkC5PPus32Rax4vfJN4zlUNMasDyzlpmTZA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@srimulyati9666","@srimulyati9666","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugws0PIq92NFRD7rslp4AaABAg","ka enak ya","",""
"https://yt3.ggpht.com/ytc/AIdro_l3deyYM-Bn1fEbjPUVXB1Y_CT9FaLnYuFyhmrJHY6Pcs_OQFpdKEOSsmbO-HQP76DP8g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@satriagaming8411","@satriagaming8411","3 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzZn1-KQAuKlwdJMIl4AaABAg","Hi","",""
"https://yt3.ggpht.com/ytc/AIdro_lrPDpuTpm6MlrdNW72LpPjd2MfF3QsJbvXo1ipBOI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@anakwibukaneki3917","@anakwibukaneki3917","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzIMt8b1r540Jr0xSB4AaABAg","Anjay coklat anti galau","",""
"https://yt3.ggpht.com/ytc/AIdro_m3lQ7hEKMkohl3Pnn6-rKLbZV7WUviU7eu0yHnAfj9AaM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@AgusSalim-eh1nb","@AgusSalim-eh1nb","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzDNtngKjF0VsO7Ra54AaABAg","Cokelat cokelat jaman now","",""
"https://yt3.ggpht.com/ytc/AIdro_mLnWxtCRG14amcM9LXdzVEXX_e3c4K2STh4GZPtsE=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nisrinamulyadi5083","@nisrinamulyadi5083","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwvxSpYvaAD6deykt94AaABAg","Sayang ama siapa hayo? Tapi jangan homo","1",""
"https://yt3.ggpht.com/vq5Ego-VAggLWT6vehsyVQ3FJwBHK3OBdN_mj-p4j4ij8Z3NncfBewMKpQopTYZ2t-F3X64d-w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@audinurrohman5690","@audinurrohman5690","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw3JmRhxUxC7sHHhNd4AaABAg&pp=0gcJCSMANpG00pGi","Bang itu surara siapa?     Kameramen?       Atau jodohnya abang:v","","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_lg0Dmh9IM74MBL40iRMy5yqndwf9-cuCPQ6t4IVBk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ilhamagus8574","@ilhamagus8574","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxLDa30cWq4VBceKot4AaABAg","Pak nan SoundCloud suara Afifa Afifa Apakah pikir juga jomblo atau jomblo Aku heran","",""
"https://yt3.ggpht.com/ytc/AIdro_n9ax7N1US0oDtuCJSHZWZFY9oVYjcHHpGXcfle3eo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@caca.gacah154jan8","@caca.gacah154jan8","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzLuDxYGFO1wzqtvlp4AaABAg","Kak.    Biacon.         Siapa.  Yang.    Nanya.   Suara.  Ya.  Keye.    Cewe","",""
"https://yt3.ggpht.com/tBhkx7nMIdZjFG2E-ULQ-Or2Zl-raEkzTWRY6wue17YmPkuB_XkFWy5lgOWNjbMLzDjAZnZf=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@yoanpriscila6968","@yoanpriscila6968","2 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyiNHBKxe94M9TKxUV4AaABAg","Bang itu siapa kok kaya ada suara cewe ya????","1","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_kYB3pJtYP-ktwlVzcUNGabn2ESJQ5rFvMX-pMrSHrqZnY=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tegarsaumark5824","@tegarsaumark5824","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwzJxm80e-SL0ywmZN4AaABAg","Itu chocodot dari Garut bang","",""
"https://yt3.ggpht.com/ytc/AIdro_l8AlsDpqb8s91CRZC4rjUFZNeo1Vcmu7YlgTGm9bo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@fadhilfa1504","@fadhilfa1504","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugwk98AxgjdD8fWV3p54AaABAg","Abang abang tuh udah ada yang sayang sama abang dari lahir yaitu orang tua mu","",""
"https://yt3.ggpht.com/ytc/AIdro_kdBSfz0jFzQ_p7pNGJfzVuBTlCmndEVv6mo6gBdbI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nabilaafifa6004","@nabilaafifa6004","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwupeNcETx9YjcY44d4AaABAg","Boleh tau gk sampai kapan Nelson jomblo mulu ya dan kameramen itu siapa  klo bang Nelson kasih jawaban","",""
"https://yt3.ggpht.com/ytc/AIdro_naeOLwrQrWaKrqTV19475wP2vJ_j0oEcTadEWnBmw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@mochalpan6974","@mochalpan6974","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzhEUhwuNpfimKDp1B4AaABAg","Itu siapa yang pengang kamera","",""
"https://yt3.ggpht.com/wIFTElJUwLXg1lnbUrFQzWZR6ExfFKjOTcOugjO2sRS7KM88NW-U3Ut2J__autRI9gHspB8=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@suka_doraemon4039","@suka_doraemon4039","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgysMobgYZ2zSB3drf14AaABAg&pp=0gcJCSMANpG00pGi","cokelat nya enak gak","",""
"https://yt3.ggpht.com/tIIpgMl5FL98hd0p6TBHf_wRzVPl80W17oOqSnfNUsy4vbUbfooild2SeCHtXrBOUO851SgMeyc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@hafizgaming255","@hafizgaming255","1 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwOOq-RDk5VmED1FBZ4AaABAg","Absen yang nonton di 2024","1",""
"https://yt3.ggpht.com/ytc/AIdro_mVCnxIyAwk-e0j6UmxLLi8JClwrsHdt1yHV64VFNM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@cheesygames1688","@cheesygames1688","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzOHqM9wAZNuZ4CmAt4AaABAg","Itu chocodot dari garut ya","",""
"https://yt3.ggpht.com/yKmMR2wFZgiUbM1V1zKRFyBMIH-qJNUUwoj3TVzrsGr3TVREwejCaf7a9gYBT7bXp-FXi7Fi=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@poyo9433","@poyo9433","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugxvrg9XeohoiwZNXjN4AaABAg","Bang kok di panggil crhis sama yg pegang kamera","1",""
"https://yt3.ggpht.com/ytc/AIdro_mcUd0oHCLMaqQEnRjQdOYn74_7-qzw6eVxHEOMLck=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tukijo1732","@tukijo1732","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugye4cfbmkCGspX4ArJ4AaABAg","Banyak banget di garut yang jual","",""
"https://yt3.ggpht.com/ytc/AIdro_mFy6sD39aQnylA38fZy3qh3ECkf-sWs7Hl_SKjYBa3vDg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ranzyx5651","@ranzyx5651","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxoXlUJGAC2wmTHga94AaABAg","Njir coklat enteng jodoh beneran bjir (btw gw time travel awok)","",""
"https://yt3.ggpht.com/ytc/AIdro_mOhjdux_mMA-6VF9V-nHlaQfjMYL0bHCpCA5_O0uuOoMk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@hackgaming3227","@hackgaming3227","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgysHpvW-q_ctRVgg2d4AaABAg","Bang ko ada suara kak mutia savira","",""
"https://yt3.ggpht.com/ytc/AIdro_n8DifmRF0oG_Wh8dHjPEoGFBeWgRU7gDecqKdVHTs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@muhammadlutfi6689","@muhammadlutfi6689","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwLplmh1NAtDIO-jYd4AaABAg","Bang  lagi  ber2  ko adasuara  orang   lain","",""
"https://yt3.ggpht.com/ytc/AIdro_khi3N_eyniIUEzwU5IWO1CCCpsUC8nEv7H4DESJT8Oq5Xc=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lacasabiru","@lacasabiru","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxhxWXvL0utrZPZdRh4AaABAg","Bang cokelat terlanjur nyaman kayak eek","",""
"https://yt3.ggpht.com/ytc/AIdro_kA0qoC9Vhl7xbcYmwa2hnSdI96QYieGBCw64SpL5vq1g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tmtk8446","@tmtk8446","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyDAiYfrGXRaFgkcjZ4AaABAg","Apapun yang terjadi tetap lah REBAHAN","",""
"https://yt3.ggpht.com/ytc/AIdro_nfpC7UwbMmXxjJYwEX8F62gnWRU8BftuUrhhKXHDUe758=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@irmadewi2598","@irmadewi2598","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw_W7CvyfMq-akWs-54AaABAg","Bang biken ga jomlo","",""
"https://yt3.ggpht.com/nvk6pSW2FnVSYP_VUVCJMlUuzI_bXIS6gkdgBVQ6S-FluDE8fjX-vODuwpdKtzhdb2Wlh5DItg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@GreenLeaff","@GreenLeaff","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz_k0m89VqRr5viLVV4AaABAg","Ada karya channel ""fata felt project"" pojok kiri atas","1",""
"https://yt3.ggpht.com/ytc/AIdro_nRheDUWJX_Tu0YZB-hRZ1WGbiwPR6j-hgfNOzZGsQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@miyafeydea6147","@miyafeydea6147","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzpPnXSkVYp8VGhWfB4AaABAg","Ka itu yang megangin kameranya siapa?","",""
"https://yt3.ggpht.com/ytc/AIdro_lRkmJCmIkQAKFl2wHIK0xPXfK1M0L4g7Lt7rxrkWZocg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@aisyianrifqi507","@aisyianrifqi507","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy-HwIcOEkI_o2hpJ94AaABAg","Main sims 2","",""
"https://yt3.ggpht.com/ytc/AIdro_kozr0WgYd0KQoOXaqtT_yQbWXaZD2WGeF2vVjsb4uZeg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@nikogaming2989","@nikogaming2989","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxkCCbirjHcpkkZPMJ4AaABAg","Bang di indonesia itu","",""
"https://yt3.ggpht.com/lul_eu-fsgBWgIpeZJyqXegwHQTM9umPsePJ9h1mif7YSCXqfB07gi1KDcCVlkhxFwpEBJy0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@Zackbrine11K","@Zackbrine11K","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwghcuLmZ-yq4eNv3V4AaABAg","Abang nelson gak puasa","",""
"https://yt3.ggpht.com/ytc/AIdro_kj1GOjQGEiVX3_gPhGr_TE8jaJLs4wUc_Fbc_So5c=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@sulastritanal7548","@sulastritanal7548","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxHp0yomPUVsDTOSjt4AaABAg","Bang coklat valentine enak gaaaaaa,","","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_lVGZd0u52qQat2vpTrNNF4c1sbuXDKf-hSAndQNFF5uZI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@auliagacha248","@auliagacha248","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxJV_p3zxkF1vjpRah4AaABAg","Kak nelson yg jadi kameramennya siapa?kok suaranya cwe??kakak apa girlfriend kak nelson","1","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_kIao592A_TaDnQAzH4RDru4DhTQvaZgtr5MG8PWLAIptQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@arga914","@arga914","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgykuNnJU7wVLRzOHJN4AaABAg","Bang perasaan ada suara cewe tuh kira kira siapa ya...","",""
"","https://www.youtube.com/@bambangpratamaawolawol2865","@bambangpratamaawolawol2865","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy7fiwCM4vPeM5ommh4AaABAg","enakkk","",""
"https://yt3.ggpht.com/ytc/AIdro_kwH7tmNDs0MZidIiZrFk2mBl4Vdq7Uf0J8sS0Ec3w=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@effendisitinjak7933","@effendisitinjak7933","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxdmIkl_7cNChQ11Z14AaABAg","Ka  brendror      ituapasi         pingin  tauya","",""
"https://yt3.ggpht.com/ytc/AIdro_mjYk1fokjwn9KLJLfK07Cl0Ei01JriQ5JcDbl9EJx54Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@progamer-lj3oe","@progamer-lj3oe","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw_UPGJdSDOgAHS1Fd4AaABAg","kak serak kali kamar nya wkwkwkw","",""
"https://yt3.ggpht.com/ytc/AIdro_nBLqGKM9N0Iky5_LwtqqRyn8gICERvfCEJYv935JusESg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ariefmanmaulanaklsv8392","@ariefmanmaulanaklsv8392","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwmsV86vcRnOUVPVNN4AaABAg","Bang  itu  siapa  kaka  bikin  kah","",""
"https://yt3.ggpht.com/ytc/AIdro_ksA2j0IahDkgoENVG9qCIie3Bo7W7epUgPFzCDj22vrw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@krisnayuda1893","@krisnayuda1893","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzioOoDj4sKkT5XJDt4AaABAg","Kebanyakan yutuber jomblo","",""
"https://yt3.ggpht.com/6aUkcFixdzPMLPSYP-M00Z_xp0LaOo_DyElf_C8mZ3Z6BwImRoc8aw7wA9s4-w7shHmO6cq0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gracegcyt2038","@gracegcyt2038","11 bulan yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugza9KR6pT0aGbHSTHp4AaABAg","udah 2024 bang, ternyata ak udah nonton dari 6 tahun lalu","",""
"https://yt3.ggpht.com/ytc/AIdro_kkOnuEc3hmKnd--hzua1JcFO7v5OzdSD2wlNu8_hVHVjI=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@lieselvi701","@lieselvi701","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugw_BrB2gPu6LKusq_p4AaABAg","Kak sebenarnya saya sudah add friend kk tapi saya tak sengaja hapus roblox","",""
"https://yt3.ggpht.com/ytc/AIdro_mz83I1uRnCHvvPefZjoau3s060KdX276NUniY_Xws=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@riketrisma7037","@riketrisma7037","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwIw2eEuSGAnZliV1B4AaABAg","Hah pikacu hahahahha","",""
"https://yt3.ggpht.com/OceInQCaEA-770BWsDRWLy4JNePfMl1af5US8cXlxym33TtmpYR4vTshWrLd_4rQ_vrPqftpbQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@patt_","@patt_","6 tahun yang lalu (diedit)","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzL_0eTeLJyTc0VJDp4AaABAg","Kok ada suara cewek di menit:  ada suara cewek","","1 balasan"
"https://yt3.ggpht.com/ytc/AIdro_kdFKWTEblwBqR5bhaF4BQY6vXZCZwScq6PSf0idmU=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@chacachayara5069","@chacachayara5069","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyxewRk4hUJPsGXt7p4AaABAg","Bang kalo abang  udah punya pacar masih buat video gak?.??(gak bermasud menhianati JJB.) Aku joker ( jomlo keren)","",""
"https://yt3.ggpht.com/fhqlr6RdqdMncxoEACtqK85jRa2nusCTr6NMQgoJqIdtZP0GMnXyLOSlhUQKPrCKUH0F7MTk=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@auragameport","@auragameport","2 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwHvcgVb3jTTZymwzh4AaABAg","2023  bang","1",""
"https://yt3.ggpht.com/BVCNrUJ-WU9NBDyZ3cwOxNEezJHtf781sZHL4Wc8y4X2vjq5uhbJ5haGpGiKpEhvMqpYnPSD=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@gamingnoob1440","@gamingnoob1440","5 bulan yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyaFSnG1fJh0kfli6R4AaABAg","fun fact dah 2025 dan beacon masih jojoba","",""
"https://yt3.ggpht.com/ytc/AIdro_kA0qoC9Vhl7xbcYmwa2hnSdI96QYieGBCw64SpL5vq1g=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@tmtk8446","@tmtk8446","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugxn4stKpaIs1OiFluB4AaABAg","Hmmmm bang itu siapa kameramen nya apa JOJOBA UDAH PUNYA PACAR HAH KOMEN","1",""
"https://yt3.ggpht.com/ytc/AIdro_kpSbLSuF-4lwCBThw8YYaaRRVA0uJ0Yyso88CQXtw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ahmadnala7237","@ahmadnala7237","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyuULamg6Xq7S-btO14AaABAg","Gramediakan di semarang","",""
"https://yt3.ggpht.com/sWDKanCoMzhe3f6XVtdHqQfv9vS5u97DTafo4uLHaHuYjG5w-RpKyrphMNqj_NSZVyc2JR0PGg=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@hamiyatin2345","@hamiyatin2345","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyhQdzZH4-oVqng4pV4AaABAg","wah coklat  ^ -^","",""
"https://yt3.ggpht.com/ytc/AIdro_mKcHWkFPT3dj8gLNvmURPeLeUusa6NLHjS5glo1jCkXji7=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@ismi4166","@ismi4166","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgywZeDn3hgOhYvA9vx4AaABAg","Kak Nelson kok suaranya yang rekam kok perempuan","",""
"https://yt3.ggpht.com/Xzf35yzYE7gBrp590ktN6hI2MNmqhs-KcZcv2tUqqL-6ZTbnQ0tcTazIV1zRIAgRicgZB_pgOQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@aero-x7p","@aero-x7p","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyQfO1y8WD6Zs_X6WR4AaABAg&pp=0gcJCSMANpG00pGi","Ksn banget kameramen prmpn kwkwkwwkwkk","",""
"https://yt3.ggpht.com/ytc/AIdro_n9xq0ZrYacIXqezXiUrwQvCPkvY_jzvmFluU_aZ1Lfew=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@qyarazhufairah8880","@qyarazhufairah8880","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugxmb9DFJUBt-wQC3BB4AaABAg","Waw cokelat saya suka cokelat","",""
"https://yt3.ggpht.com/BIwrin-cmG3wR0GYtJ24xA4RAE_BK3KzbugdQhaJno1sFtki6T8Mz8hyBjA2Z7IE8hS6ukn3=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@bluzehs5341","@bluzehs5341","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwYLA6YH04uTWvYyrp4AaABAg&pp=0gcJCSMANpG00pGi","Salam 2020","",""
"https://yt3.ggpht.com/ytc/AIdro_kV-w0aC-160I3hZBf_1E3gNaGDmX6uToAyy-YTXvYj9Q=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rukminitrirochani7575","@rukminitrirochani7575","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugz21UjMxVH3NJsp9tx4AaABAg","Ka itu beli nya di gramedia depok ya","",""
"https://yt3.ggpht.com/ebNglRJArDuz1Kk9uOaK4DI5zAKyJPOPlCvOyuMnG23g-J-rthS0tVal_rb5G0_BTDE_z_noxw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@rakhasyauqiramadhan9960","@rakhasyauqiramadhan9960","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyoHZ8a7LML3f9LSzt4AaABAg","Itu yg rekam siapa?","",""
"https://yt3.ggpht.com/ytc/AIdro_lizmeF7Ao7mUI9G4idTBKCjcRb1lvAr0ui7EBs-Vo=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@jejeshopsolo8088","@jejeshopsolo8088","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy_ctES_Cpx3Kbl97R4AaABAg","Kamu pilih mana 
a. Jomblo
b. Kaya 
c. Miskin","",""
"https://yt3.ggpht.com/ytc/AIdro_k5SAR8R7AG4usSa-LflrendUV8YOOpxKbCBzsLq84=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@dipdipdipdip8","@dipdipdipdip8","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwOcTV-lKJEEt6pnfJ4AaABAg","Bang suara siapa itu","",""
"https://yt3.ggpht.com/ytc/AIdro_mr83cK2EaJuQIwlNONA-glFIfIS4DstCtM18OKHZM=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@HendraHendra-xk9lm","@HendraHendra-xk9lm","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwzNSDL6wOyAuk_ebB4AaABAg","Apa mungkin bang Nelson jomblo selamanya?","1",""
"https://yt3.ggpht.com/ytc/AIdro_kX-Iydq0bkbnek5rR0gyPdeGnXOEnIbeH3mRJ-5HzQgQ=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@zam-zamofficiall714","@zam-zamofficiall714","4 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=Ugy4cxHoygqy7GIVy4p4AaABAg","Aku pengen liat rumah nya Abang","",""
"https://yt3.ggpht.com/ytc/AIdro_mIFxy9B06O60l3uNY96PFJAbhwgvSCK4lsS0GqqdA=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@paskahlinalina2257","@paskahlinalina2257","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzHqG1Qw1UEwgvMglZ4AaABAg","cokelat nya banyak ya son","",""
"https://yt3.ggpht.com/ytc/AIdro_lM5JiOyOvWOw3O4X1bxdQvd8fypCKfolK7wFj43Q0=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@adiyaksaadiyaksa9595","@adiyaksaadiyaksa9595","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgwCC6eggOcp-hTUX1B4AaABAg&pp=0gcJCSMANpG00pGi","Betul sekali","",""
"https://yt3.ggpht.com/ytc/AIdro_mF0txmGHvvuMmQdQMXwuVnetHAGQ4Q-dOSyFKkNMs=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@freefiregaming-jw8jr","@freefiregaming-jw8jr","6 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgxinZKncBJgty384TB4AaABAg","Bang Nelson yang rakam siapa","",""
"https://yt3.ggpht.com/ytc/AIdro_lUcOlIklJsHIq2kpcfvvbwIyfCYV-R0FiobFNErw9vX6I=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@arfabogankz3655","@arfabogankz3655","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzsOhlZnC1UMiRBy_F4AaABAg&pp=0gcJCSMANpG00pGi","Bang lu gak sendiei ya","",""
"https://yt3.ggpht.com/ytc/AIdro_nQEkMfOSl7xCGKjD3IVFN0j7B3T0i7l6_am8UD_nI6dw=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@fagankaryadi6495","@fagankaryadi6495","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgyflN7i4YPhbA7ktHR4AaABAg","alamat rumah abang di mana","",""
"https://yt3.ggpht.com/ytc/AIdro_k_cQwzutuyeZQxt7NpyXb2kB_Ow8MsZRJobXxSY_E=s88-c-k-c0x00ffffff-no-rj","https://www.youtube.com/@marshaandthebear4219","@marshaandthebear4219","5 tahun yang lalu","https://www.youtube.com/watch?v=R_zuNUC_xQY&lc=UgzaIL89X0DrM1ZCmjZ4AaABAg","Kak coklat emang manis tapi...engga semanis kenangan dia ama aku","","1 balasan"
