x1i10hfl href,xpdipgo src,_ap3a,x1i10hfl href 3,x1ejq31n,x1lliihq,x1lliihq 2,x1i10hfl 2,x1i10hfl href 5,
https://www.instagram.com/feby28febrian/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/253936296_260846312666658_1318479416040698066_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42NTkuYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QGhVdKqthsVkXm87Zj8ImmsyjM7uGVfO7RqZDiC0WF5nTPV12tSLbktjXKroNNiXaI&_nc_ohc=nubYqzulojcQ7kNvwGSVXMR&_nc_gid=aR1mvxVywWMO_fcRnGSmCw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfXvGy4odp8OecmH2ACfbnWdx_Ie_SEqaPIuyl4-SshnSg&oe=68B1B407&_nc_sid=10d13b,feby28febrian,https://www.instagram.com/p/Bf7NtwwjcV2/c/17896966321173771/,390 ming,Hayaaaaang,Lihat semua 1 balasan,,,
https://www.instagram.com/ezioadrian/,https://scontent-cgk2-1.cdninstagram.com/v/t51.2885-19/238606587_2938103296438130_7334700846882446728_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby42NzEuYzIifQ&_nc_ht=scontent-cgk2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGhVdKqthsVkXm87Zj8ImmsyjM7uGVfO7RqZDiC0WF5nTPV12tSLbktjXKroNNiXaI&_nc_ohc=Nb592mregZAQ7kNvwGLENMF&_nc_gid=aR1mvxVywWMO_fcRnGSmCw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfUlXYpe_ohgcFCy1TIpKDFJhYQKPeNKp5BuxpvQsFqt3A&oe=68B1A28F&_nc_sid=10d13b,ezioadrian,https://www.instagram.com/p/Bf7NtwwjcV2/c/17905302220138690/,389 ming,Jd tukang coklat yi ayeuna mah,Lihat semua 1 balasan,,,
https://www.instagram.com/azis_ramadan_alhamidi/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/460618225_1103794757931606_9122310468535791677_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=hnWyzcyNJ7wQ7kNvwEag5ba&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfVPZaEWa6rl22qkdNgxlPthlchl7uIb9_EZ1HYGBLKCiA&oe=68B1CD81&_nc_sid=10d13b,azis_ramadan_alhamidi,https://www.instagram.com/p/BG38vK8J-yp/c/17848546711095603/,oleh oleh apa yaw wii,,,,,
https://www.instagram.com/dwi_kurnia23/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/462519240_553891580448213_3310466856474338879_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=-O7uyzEH0RsQ7kNvwHVhUEa&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfXDmD1wcQfIfb3TOXuPkJ1LnJr6q2hgLVBip7m6LR0FFA&oe=68B1D06B&_nc_sid=10d13b,dwi_kurnia23,https://www.instagram.com/p/BG38vK8J-yp/c/17848543405095603/,"q balik numpak kreta jis  heh,, jgn lupaa oleh2 buat aku loh 😂😂😅",@azis_ramadan_alhamidi,https://www.instagram.com/azis_ramadan_alhamidi/,,,
https://www.instagram.com/dwi_kurnia23/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/462519240_553891580448213_3310466856474338879_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=-O7uyzEH0RsQ7kNvwHVhUEa&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfXDmD1wcQfIfb3TOXuPkJ1LnJr6q2hgLVBip7m6LR0FFA&oe=68B1D06B&_nc_sid=10d13b,dwi_kurnia23,https://www.instagram.com/p/BG38vK8J-yp/c/17848543381095603/,"boleh2 ji, klo mau nti q beliin  😁😁",@pujirahayu.pr76,https://www.instagram.com/pujirahayu.pr76/,,,
https://www.instagram.com/azis_ramadan_alhamidi/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/460618225_1103794757931606_9122310468535791677_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=hnWyzcyNJ7wQ7kNvwEag5ba&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfVPZaEWa6rl22qkdNgxlPthlchl7uIb9_EZ1HYGBLKCiA&oe=68B1CD81&_nc_sid=10d13b,azis_ramadan_alhamidi,https://www.instagram.com/p/BG38vK8J-yp/c/17848532983095603/,insaaloh iya wi. . kowe numpak apa ?,,,,,
https://www.instagram.com/pujirahayu.pr76/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/11123691_1584843881763157_136148079_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=d4RWxaG6fPQQ7kNvwElj_EP&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfXHtZqhkapoWdSiwIJnUmKFMZ9FiqH0HBw1RZHBvvU2MQ&oe=68B1C8FF&_nc_sid=10d13b,pujirahayu.pr76,https://www.instagram.com/p/BG38vK8J-yp/c/17848530328095603/,Yachh beb.. aku pengen beneran,@dwi_kurnia23,https://www.instagram.com/dwi_kurnia23/,,,
https://www.instagram.com/dwi_kurnia23/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/462519240_553891580448213_3310466856474338879_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=-O7uyzEH0RsQ7kNvwHVhUEa&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfXDmD1wcQfIfb3TOXuPkJ1LnJr6q2hgLVBip7m6LR0FFA&oe=68B1D06B&_nc_sid=10d13b,dwi_kurnia23,https://www.instagram.com/p/BG38vK8J-yp/c/17848529281095603/,"oohh😁😁 lha kw balik to wingi?? uuihhh, cpt bgt balik tgl 30😯q tgl 3 jis. kw balik numpak motor?",@azis_ramadan_alhamidi,https://www.instagram.com/azis_ramadan_alhamidi/,,,
https://www.instagram.com/azis_ramadan_alhamidi/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/460618225_1103794757931606_9122310468535791677_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=hnWyzcyNJ7wQ7kNvwEag5ba&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfVPZaEWa6rl22qkdNgxlPthlchl7uIb9_EZ1HYGBLKCiA&oe=68B1CD81&_nc_sid=10d13b,azis_ramadan_alhamidi,https://www.instagram.com/p/BG38vK8J-yp/c/17848528711095603/,insaaloh 30 malem wi .. kwe kapan,,,,,
https://www.instagram.com/azis_ramadan_alhamidi/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/460618225_1103794757931606_9122310468535791677_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=hnWyzcyNJ7wQ7kNvwEag5ba&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfVPZaEWa6rl22qkdNgxlPthlchl7uIb9_EZ1HYGBLKCiA&oe=68B1CD81&_nc_sid=10d13b,azis_ramadan_alhamidi,https://www.instagram.com/p/BG38vK8J-yp/c/17848528705095603/,iku aku tumbas ng jogja coklat e wi karo cweku. :D,,,,,
https://www.instagram.com/dwi_kurnia23/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/462519240_553891580448213_3310466856474338879_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=-O7uyzEH0RsQ7kNvwHVhUEa&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfXDmD1wcQfIfb3TOXuPkJ1LnJr6q2hgLVBip7m6LR0FFA&oe=68B1D06B&_nc_sid=10d13b,dwi_kurnia23,https://www.instagram.com/p/BG38vK8J-yp/c/17848528282095603/,mudik kpn jis??,@azis_ramadan_alhamidi,https://www.instagram.com/azis_ramadan_alhamidi/,,,
https://www.instagram.com/dwi_kurnia23/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/462519240_553891580448213_3310466856474338879_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=-O7uyzEH0RsQ7kNvwHVhUEa&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfXDmD1wcQfIfb3TOXuPkJ1LnJr6q2hgLVBip7m6LR0FFA&oe=68B1D06B&_nc_sid=10d13b,dwi_kurnia23,https://www.instagram.com/p/BG38vK8J-yp/c/17848528258095603/,"sing wingi ddi DP bbm mu kae yo? ooo,, tak kiro kw entuk soko cewe mu 😁😁",@azis_ramadan_alhamidi,https://www.instagram.com/azis_ramadan_alhamidi/,,,
https://www.instagram.com/dwi_kurnia23/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/462519240_553891580448213_3310466856474338879_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=-O7uyzEH0RsQ7kNvwHVhUEa&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfXDmD1wcQfIfb3TOXuPkJ1LnJr6q2hgLVBip7m6LR0FFA&oe=68B1D06B&_nc_sid=10d13b,dwi_kurnia23,https://www.instagram.com/p/BG38vK8J-yp/c/17848528243095603/,"hahhaaa 😁😁😆 bercandaa beb,, q tunggu km aja ke tasik.. 😊😊",@pujirahayu.pr76,https://www.instagram.com/pujirahayu.pr76/,,,
https://www.instagram.com/azis_ramadan_alhamidi/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/460618225_1103794757931606_9122310468535791677_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=hnWyzcyNJ7wQ7kNvwEag5ba&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfVPZaEWa6rl22qkdNgxlPthlchl7uIb9_EZ1HYGBLKCiA&oe=68B1CD81&_nc_sid=10d13b,azis_ramadan_alhamidi,https://www.instagram.com/p/BG38vK8J-yp/c/17848517161095603/,aku tumbas ng jogja iku wi,,,,,
https://www.instagram.com/pujirahayu.pr76/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/11123691_1584843881763157_136148079_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=d4RWxaG6fPQQ7kNvwElj_EP&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfXHtZqhkapoWdSiwIJnUmKFMZ9FiqH0HBw1RZHBvvU2MQ&oe=68B1C8FF&_nc_sid=10d13b,pujirahayu.pr76,https://www.instagram.com/p/BG38vK8J-yp/c/17848516606095603/,Okay  aku transfer,@dwi_kurnia23,https://www.instagram.com/dwi_kurnia23/,,,
https://www.instagram.com/dwi_kurnia23/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/462519240_553891580448213_3310466856474338879_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=-O7uyzEH0RsQ7kNvwHVhUEa&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfXDmD1wcQfIfb3TOXuPkJ1LnJr6q2hgLVBip7m6LR0FFA&oe=68B1D06B&_nc_sid=10d13b,dwi_kurnia23,https://www.instagram.com/p/BG38vK8J-yp/c/17848516414095603/,main tasik sini ajaa kaka  😁😁 q traktir makan coklat ini 😊😊,@ega_agustina,https://www.instagram.com/ega_agustina/,,,
https://www.instagram.com/ega_agustina/,https://scontent-cgk1-2.cdninstagram.com/v/t51.2885-19/423450659_381460434485491_992965520620757173_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2QEtYkhq09-Mxx34yFaofLU-RO5ML_psLUe8nqyDX8uhlw5rl52hCekqNIrYjwETmf8&_nc_ohc=BQitYsZFpwoQ7kNvwFFXgR7&_nc_gid=WBbHi3WVajaWWchdrBzGPg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfXuyBnSgnmYBwJIGbn7Ijtsy_HvHCJEunVGUdde-LsbwA&oe=68B1A35E&_nc_sid=10d13b,ega_agustina,https://www.instagram.com/p/BG38vK8J-yp/c/17848516330095603/,Boleh kok klo ke Semarang dibawain kak  😌😌,@dwi_kurnia23,https://www.instagram.com/dwi_kurnia23/,,,
https://www.instagram.com/azis_ramadan_alhamidi/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/460618225_1103794757931606_9122310468535791677_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QG3NVFEk1qLEyl3VGhTgbAo_fJyKgCduXKkuZjcOmxSVHj-2F_JPfV3fByBX-_UY7E&_nc_ohc=hnWyzcyNJ7wQ7kNvwEag5ba&_nc_gid=X-aRPfEZvWmAg9sN7JKWoQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUsLbl6ldUbqjoU5lnohR1mwKI_OI8GWW2DLI45-c9-Zw&oe=68B1CD81&_nc_sid=d62176,azis_ramadan_alhamidi,https://www.instagram.com/p/BG38vK8J-yp/c/17848546711095603/,oleh oleh apa yaw wii,,,,,
https://www.instagram.com/dwi_kurnia23/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/462519240_553891580448213_3310466856474338879_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHcmumg56WxfpnQ6uFpV3-EPbWnWMAcgm39rmjPkKjNVkM8wDAA0p2hTxNaf_d_8-k&_nc_ohc=-O7uyzEH0RsQ7kNvwHVhUEa&_nc_gid=wNQZtZAzdHxxnc2J2S3Bgg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUiTOszRsB__1KeaaoE15HKUJyKcQBbFl0E7Ky_Hfqotg&oe=68B1D06B&_nc_sid=d62176,dwi_kurnia23,https://www.instagram.com/p/BG38vK8J-yp/c/17848543405095603/,"q balik numpak kreta jis  heh,, jgn lupaa oleh2 buat aku loh 😂😂😅",@azis_ramadan_alhamidi,https://www.instagram.com/azis_ramadan_alhamidi/,,,
https://www.instagram.com/dwi_kurnia23/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/462519240_553891580448213_3310466856474338879_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHcmumg56WxfpnQ6uFpV3-EPbWnWMAcgm39rmjPkKjNVkM8wDAA0p2hTxNaf_d_8-k&_nc_ohc=-O7uyzEH0RsQ7kNvwHVhUEa&_nc_gid=wNQZtZAzdHxxnc2J2S3Bgg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUiTOszRsB__1KeaaoE15HKUJyKcQBbFl0E7Ky_Hfqotg&oe=68B1D06B&_nc_sid=d62176,dwi_kurnia23,https://www.instagram.com/p/BG38vK8J-yp/c/17848543381095603/,"boleh2 ji, klo mau nti q beliin  😁😁",@pujirahayu.pr76,https://www.instagram.com/pujirahayu.pr76/,,,
https://www.instagram.com/azis_ramadan_alhamidi/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/460618225_1103794757931606_9122310468535791677_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QG3NVFEk1qLEyl3VGhTgbAo_fJyKgCduXKkuZjcOmxSVHj-2F_JPfV3fByBX-_UY7E&_nc_ohc=hnWyzcyNJ7wQ7kNvwEag5ba&_nc_gid=X-aRPfEZvWmAg9sN7JKWoQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUsLbl6ldUbqjoU5lnohR1mwKI_OI8GWW2DLI45-c9-Zw&oe=68B1CD81&_nc_sid=d62176,azis_ramadan_alhamidi,https://www.instagram.com/p/BG38vK8J-yp/c/17848532983095603/,insaaloh iya wi. . kowe numpak apa ?,,,,,
https://www.instagram.com/pujirahayu.pr76/,https://scontent-cgk2-2.cdninstagram.com/v/t51.2885-19/11123691_1584843881763157_136148079_a.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-cgk2-2.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2QHcmumg56WxfpnQ6uFpV3-EPbWnWMAcgm39rmjPkKjNVkM8wDAA0p2hTxNaf_d_8-k&_nc_ohc=d4RWxaG6fPQQ7kNvwElj_EP&_nc_gid=wNQZtZAzdHxxnc2J2S3Bgg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUnLSk7qAxwdyl4_NdenEO_Y169cDod6ZZpkFxCtAgcCA&oe=68B1C8FF&_nc_sid=d62176,pujirahayu.pr76,https://www.instagram.com/p/BG38vK8J-yp/c/17848530328095603/,Yachh beb.. aku pengen beneran,@dwi_kurnia23,https://www.instagram.com/dwi_kurnia23/,,,
https://www.instagram.com/dwi_kurnia23/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/462519240_553891580448213_3310466856474338879_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHcmumg56WxfpnQ6uFpV3-EPbWnWMAcgm39rmjPkKjNVkM8wDAA0p2hTxNaf_d_8-k&_nc_ohc=-O7uyzEH0RsQ7kNvwHVhUEa&_nc_gid=wNQZtZAzdHxxnc2J2S3Bgg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUiTOszRsB__1KeaaoE15HKUJyKcQBbFl0E7Ky_Hfqotg&oe=68B1D06B&_nc_sid=d62176,dwi_kurnia23,https://www.instagram.com/p/BG38vK8J-yp/c/17848529281095603/,"oohh😁😁 lha kw balik to wingi?? uuihhh, cpt bgt balik tgl 30😯q tgl 3 jis. kw balik numpak motor?",@azis_ramadan_alhamidi,https://www.instagram.com/azis_ramadan_alhamidi/,,,
https://www.instagram.com/azis_ramadan_alhamidi/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/460618225_1103794757931606_9122310468535791677_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QG3NVFEk1qLEyl3VGhTgbAo_fJyKgCduXKkuZjcOmxSVHj-2F_JPfV3fByBX-_UY7E&_nc_ohc=hnWyzcyNJ7wQ7kNvwEag5ba&_nc_gid=X-aRPfEZvWmAg9sN7JKWoQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUsLbl6ldUbqjoU5lnohR1mwKI_OI8GWW2DLI45-c9-Zw&oe=68B1CD81&_nc_sid=d62176,azis_ramadan_alhamidi,https://www.instagram.com/p/BG38vK8J-yp/c/17848528711095603/,insaaloh 30 malem wi .. kwe kapan,,,,,
https://www.instagram.com/azis_ramadan_alhamidi/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/460618225_1103794757931606_9122310468535791677_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTguYzIifQ&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QG3NVFEk1qLEyl3VGhTgbAo_fJyKgCduXKkuZjcOmxSVHj-2F_JPfV3fByBX-_UY7E&_nc_ohc=hnWyzcyNJ7wQ7kNvwEag5ba&_nc_gid=X-aRPfEZvWmAg9sN7JKWoQ&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUsLbl6ldUbqjoU5lnohR1mwKI_OI8GWW2DLI45-c9-Zw&oe=68B1CD81&_nc_sid=d62176,azis_ramadan_alhamidi,https://www.instagram.com/p/BG38vK8J-yp/c/17848528705095603/,iku aku tumbas ng jogja coklat e wi karo cweku. :D,,,,,
https://www.instagram.com/dwi_kurnia23/,https://scontent-cgk1-1.cdninstagram.com/v/t51.2885-19/462519240_553891580448213_3310466856474338879_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cgk1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QHcmumg56WxfpnQ6uFpV3-EPbWnWMAcgm39rmjPkKjNVkM8wDAA0p2hTxNaf_d_8-k&_nc_ohc=-O7uyzEH0RsQ7kNvwHVhUEa&_nc_gid=wNQZtZAzdHxxnc2J2S3Bgg&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUiTOszRsB__1KeaaoE15HKUJyKcQBbFl0E7Ky_Hfqotg&oe=68B1D06B&_nc_sid=d62176,dwi_kurnia23,https://www.instagram.com/p/BG38vK8J-yp/c/17848528282095603/,mudik kpn jis??,@azis_ramadan_alhamidi,https://www.instagram.com/azis_ramadan_alhamidi/,,,
