username,comment_text,timestamp,source
kharisa.alvira,Makin mahal semakin tidak ingin kesana 😢 karena aku kaum mendang mending 🙃,,instagram
oziexozie,Mau nawarin ke wisatawan asing ga jadi deh 😂 mahaaal sekali,,instagram
_karyaniye,Kalo mau ke kolam harus bayar dulu tiket masuk awal atau langsung tiket masuk kolam?,,instagram
info_banyuresmi,"Terakhir ke Papandayan pas zaman jalan bajred ,pos d gapura terbengkalai, pendaftaran di pojok dekat WC .kang tiketna mang doel, Ramdan dkk ..P saladah bebas dr warung hehe ..kabayang ayena kumaha rame na nya p saladah",,instagram
iqro._7,2x lipet ya jadinya,,instagram
izulhaq._,Bisa dijadikeun klasemen liga harga tiket gunung Jawa Barat ie mah 😂,,instagram
mrnurfaezi,"Harga naik, akses jalan sama fasilitas gmna nih? Ada peningkatan juga ga? 😂😂",,instagram
adriansyah_kapalz,Tikett kendaraan .. + parkirr ... awokkwowkokokowwoowowoek🔥,,instagram
allbarrtt,cocok buat yg suka wisata👏,,instagram
aipkabayan,Weureu lah pengelola na😂,,instagram
ikutibalik,Tapi ti baheula papandayan mh kaitung pangmahalna 😮😮,,instagram
edeenegara08,Ni mahal euy 😂,,instagram
vy.rzh,mahal amat deh,,instagram
ikiighipar_i,jalan pintas😂,,instagram
abu_sauza,"Ketika pajak naik, tiket masuk TWA pun ikut naik .. keren dah pemerintah kita..",,instagram
rdptegar,"Aku biasanya bikin vlog pake kamera tapi emang termasuk kamera profesional cuma kira"" itu bener harus bayar sampe 800 rb, sedangkan aku bikin video kaya gitu ngga dapet untung apa-apa alias bukan buat komersial",,instagram
arka_dian,2011 bayar seiklhasnya 😢😢😢,,instagram
bagjoz,"30rb 1 orang, 2 orang 60rb plus 17rb parkir total 77rb can di luhur na jol aya tukang parkir deui 😁 . WC oge mayar deui 🤣",,instagram
bang_goyyy,Kirain harganya turun wkwkwk 😂😂😂,,instagram
indhksmh,Puasa tahun kemaren ngbuburitnya ke papandayan🔥 tahun skrng ada rencana ngabuburit tektokan ke sana tp jd aga males harga tiket makin naik😂,,instagram
_cundwa,halah halaahhh,,instagram
satriaeryzanoor,"Wkwk dijadikan cuan , semoga alam tidak marah ya😂😂",,instagram
janah_sitnur,Naik lagi itu tiket? Alloh,,instagram
dicky_nurfajar,Untung atos pernah 😂,,instagram
ruds_16,Aslina ngcamp ti 35 jdi 65 ??????????????,,instagram
robi_duarr,Tong mahal teuing... Tingali umr area garut sareng sekitar na 👀👀👀,,instagram
robi_duarr,"Ari kahirupan mh aya naik turun na , duka ari papandayan mh atos naek th naek deui mrn moal turun deui hhe😁semoga rezeki kita dicukupkan dan diberkahkan 😁",,instagram
sinsinridwan06,Beki naek 🫠🫠 lain turun,,instagram
greycloud___,menyala dompet ku🔥🔥🔥👏👏,,instagram
maz_ar1492,Tiket di naikan dapat makan satu kali apa dpat sertifikat? Tiket mahal fasilitas tidk memadin hatinya.. Jangn cuma mengenakang sit donag tau juga harus menikmati fasilitas hasil bayar mahal,,instagram
ashennuraeni,Naek wee tuluy 😂😂,,instagram
dinrosidinrosi,Jeng sangu te 30 teh 😂😂😂😂😂,,instagram
aliza_nm,bedanya terapi air panas dewasa dan bawahnya apa min?,,instagram
thoya.suryana,"Lah mnding muncak ke yg Laen DRI PD Papandayan mah, parkirannya ngeri gila pdhal cum simpan motor hrganya 27000",,instagram
narnorrr,Bakal sepi kl mahal tiket yg kasihan para pedagang kecil dan pekerja...😢😢😢,,instagram
roefs,Untuk penggunaan drone apa ada biaya tambahan?,,instagram
one_story_03,Geus rame terekelkeun tiket na 😂😂👏,,instagram
supriyanto.58,Kalo tambah mahal tambah sepi😢,,instagram
desyarisud97,"Penasaran ya kalo kita jadi turis dinegeri orang apakah juga dimahalin begini,kek naik gunung Everest misalnya,apa dibedain lokal dan turis begitu?",,instagram
savaonthetrip,Makin menyala 🔥🔥😂,,instagram
bukanulee_,Bonyok ga tuh?🔥🔥🔥,,instagram
alwisundanese,Welcome to Jawa Barat barudaakk 🔥😂,,instagram
ikiwrma,Kangen jalur tegal panjang yang dari pangalengan 😢,,instagram
efembezet,Mangga kangge nu gaduh artos we,,instagram
papandayan_travel_informasi,"🔥🔥🔥🔥menyala min Papandayan ,yg penting sesuai pasilitas dan pelayanan nya,yu siapa yg membutuhkan jasa travel dari stasiun dan terminal Garut nya,bisa di japri ya kaka",,instagram
irwan_fm,EDAN!!,,instagram
mameragatha,"Tempat wisata Jabar vs (bali,jateng,jatim) 🔥🔥🔥🔥🔥 jabar juaraa mehongnya!!!!",,instagram
azustzust,Mahal jig,,instagram
risdalee,NAIK TERUS?,,instagram
di_matahari_gelap,Bisnis👏🏻,,instagram
cikal_cantik85,Itu di hitungan semalam atau gmn sih 40rb itu atau 70rb itu,,instagram
nenk.nay,Teu ngartii,,instagram
labyrinth.outdoor,Ngeri hayang camping he kuatka mahal kitu. 😂,,instagram
kaindraalaska,"Rata-rata pendakian Jabar emang mahal si, Kalau dibandingin sama Jateng Jatim. Sampah mah tetep we kitu tea mahal ge..",,instagram
dhillaaaf,Menyala tiket🔥🔥,,instagram
bibikbachtiar,😂,,instagram
hikalbg_____,Anjayyyy 😢 aku warlok oge masih keneh angger sok di tagih sakitu baheula laharna ka imah aku 😢,,instagram
iwangunawan28061973,"Gw jaman SMA masuk bayar Seikhlasnya, maksimal 5rb😂😂😂",,instagram
mr_samudera,boleh kah berburu babi?,,instagram
tianfsaputra,Min ada sewa tenda ga di tempatnya?,,instagram
haikalleona,🔥🔥🔥,,instagram
fikriihariadii,"Kurang mahal, naikin lagi dong😍",,instagram
adeimrons,KOCAK BANGET SEPEDA AJA HARUS BAYAR!!! KOCAKK!!! KOCAKK!!!,,instagram
kakapera_,Kuhitunghitung sudah abis 100k saja untuk camping,,instagram
saky7_,Kurang mahal ga sih,,instagram
soulnzsa,turunin lg plis min 😢,,instagram
mang_ahmadnurodin,"Naha asa beuki murah? Biasana tarif parkir R2 35 semalam, camping 75/orang.",,instagram
saefull6666,"lain keur jelema biasa2 siga urng ieu mah, parkir motor ge 12 rb leuwih2 ti mall🥵",,instagram
ariphidayat0907,Naik deui,,instagram
nendramandriana,Wah reschedule lagi OT nya,,instagram
mountchild_official,"Jangan lupa kalau naik gunung pakai topi gunung ya, sekian dari pusat mah 😁",,instagram
harmaones,Kenapa turis mancanegara hrs lebih mahal/di bedain sih?🤔,,instagram
irman080,Papandayan emng termahal wisata indonesia,,instagram
yayisweet_,min kalo sewa alat camping dimana ya?,,instagram
keeuu_,jawa barat2 wkwk,,instagram
agisni_fadilah,Untuk anak-anak di bawah 3 - 5 thn apa bayar jg?,,instagram
yasirfadlan_49,Cukup sakali saumur hirup,,instagram
rabbbitgray,Mahal bgt anjay,,instagram
alhadiedhilman,Ciga harga rokok...naek terooosss 😂🙌,,instagram
irma_mudita,Sudah mahal skrg naik lagi,,instagram
zefazakwan,Kl mau camping hrs booking dl atau lgsg aja?,,instagram
zefazakwan,Btw tiket camping sdh include tiket masuk atau blm?,,instagram
ramdancz_,Kalo camping 35rb/1hari min? Atau bebas,,instagram
irma_mudita,Alamak,,instagram
mas_mas_santuy,Orang miskin dilarang hiling😂,,instagram
kamaall.7,Min selama bulan puasa buka gak ke papandayan ?,,instagram
m__messita,Beuki mahal 🔥😂,,instagram
junianto12,"Lja iya katanya air bumi Dan seisinya dikuasai negara untuk kemakmuran rakyat, lha in pingin liat tanah airnya sendiri malah dipajakin....😂",,instagram
ferrymfirdaus,awissss,,instagram
akrmibrahimmm,Buat pelajar maksudnya (surat penngantar) apa ya min pengen bantu jelasin🙏,,instagram
mood_tea,Edan jirr bisa kemping sapeuting juara kieu😂,,instagram
bedadungasat,Apakah harus booking onlen terlebih dahulu?,,instagram
rudiana8413,Tahun 91 ..cuman ada satu warung bayar 5000..nge camp di pondok salada ..naik ke tegal alun banyak gundukan tanah bekas bagong nyari cacing..😂,,instagram
ikhwanifathurrahman,nih,,instagram
kang_ujeh,"Sesuai dengan yg kita dapat, papandayan ga ada pungli sama sekali selain pembayaran resmi, mantapppp",,instagram
ekarmilah,Naek teruuuuus....😂😂,,instagram
wa.ti7119,Naek deui wae,,instagram
ihssnmln,GUNUNG KAPITALIS !!,,instagram
surya_distribution,Kemahalan min ...,,instagram
jimijimijimi1234,"Alam itu Allah yang punya, Kalo mau lihat alam harus bayar itu emang perintah Allah? 😢",,instagram
mullyan,Naik lagi . Apakah pajak negara sampe 20%,,instagram
duhsidonii,Beki ngabeldag😭,,instagram
kelana.snj,"hampura ah, ti sadaya gunung jabar ieu salah sahiji gunung anu paling hoream di datangan jng di taekan alesan na sederhana nya eta gs di tuliskeun dina keterangan na, jadi mendingan jatengan nu gs puguh murah plus indah deui 🤪🤪🤣",,instagram
rida_nishikido,Pake bahasa penyesuaian. Penyesuaian harus ada faktor penyebab. Bilang aja kenaikan,,instagram
neneng_husnan,Untung tarif camping 65.000/malam itu sdh trmasuk tiket masuk kak?,,instagram
dedesudharmoko,Nanti makin sepi nangis 😂,,instagram
menggolo.wiro,"Kenapa istilahnya penyesuaian, ga kenaikan tarif. Lebih perhatikan kebersihan ya.. kan tarif sudah naik, terutama di areal parkiran.",,instagram
suganjarekap,Nanya min kalo kemping di tegal alun bisa ga min?,,instagram
eti_sofyanti,Semakin mahal saja wisata Jawa Barat ini..... mendingan ke Jateng atau Jatim sekalian deh,,instagram
safiimu91,Kendaraan bayar 2x ya,,instagram
piyurkututut,Mahal ameng kadieu mah,,instagram
abu_dziban,Camping nya aja perorang 75rb per malam? Waw,,instagram
rismansolih2,Rudet ah.. mimiti naek kanpapandyan ti Thun 1985 1 kecamatan ge urng sarua mayar,,instagram
abdimah_tedi,Ternyata bahagia itu MAHAL,,instagram
hvrb_bandung,"Wisata ke alam apalagi yg bersangkutan dengan perhutani,jadi mahal...",,instagram
acepabdulaziz,"Min tolong itungin biaya utk 1 kelas bocil2 madrasah sekitar 30 anak, parkir 2 mobil carry. 🙏",,instagram
adji_sulistio,Kenapa wisata di indonesia tiketnya kalo untuk turis lebih mahal hingga 85% ?,,instagram
ronnygebo,klw mau ngecamp artinya masuk biayanya ongkos ngecamp sama ongkos parkir camping saja kan ya ??,,instagram
yadiarcadia,kade mimin jangan melarang yg pake drone 😁🙏,,instagram
ceptaufik126,gass teu mangg bulan april? Wkwk,,instagram
fritz_ahmad,didie tiasa ngapungkeun dron teu min,,instagram
davi_apandi,Tanggal 29 Maret buka gak buat camp,,instagram
muhamad__kahfi,Biasa naik lagi yaa harga nya aduhhhh,,instagram
muhamad__kahfi,Orang garut kecewa ini mah,,instagram
qq_supriatna,Anak kecil di bawah 5 tahun bayar tiket ga min ?,,instagram
__jannnu,kumaha pa bedo keun ajah?,,instagram
riezhelloween01,Itu yg jelas yg mana camping ada yg 35 ada 65 yg bener yg mana,,instagram
dimasaryobhimo,Itu ada biaya ini itu lagi ga min kalo camp? Kaya 75rb + 29rb,,instagram
syulistinasantya,Anak usia 5tahun bayar GK min,,instagram
nradhitya_,Tiket masuk weekend yg 75/orang itu sudah include masuk kawasan twa atau ada restribusi lagi?,,instagram
deandhra,Apakah bisa menggunakan bus sampai area parkir ?,,instagram
dienailham,Kalo tgl 7 april termasuk weekday/weekend?,,instagram
altaafrp,Tiket mahal fasilitas minim.pret,,instagram
robidarmawan_s.s,BARU JUGA MAU NGAJAK KLUARGA BESAR MANDI AIR PANAS TP MASUKNYA PERORG UDH 60rban.. MAHAL MAHAL MAHAL.. DOYAN BNR DUIT,,instagram
anianino_simpenanyes,Bisa qris kah?,,instagram
alfadhiiel,Lah tiketnya ko parkir jadi beda itungannya?,,instagram
titinkhofifah_,Tanggal 28 juni ada yg naik ga yah?,,instagram
indra_.maulana,"Edannm dulu cuman bayar parkir 15rbu/kendaraan tiket 15rbu/orang, sekarang udah segini 😂",,instagram
ndha_khael,"kumaha pa, sangat bengek sekali... evaluasii pa 🔥",,instagram
uteeo,Turis kenapa mahal 🥲,,instagram
iisss__,Minn longweekend tanggal 29 dan 30 buka  24 jam ga???,,instagram
triiaa009,Kalo tidur di basecamp apakah bisa??,,instagram
aisharamdhian,"Ka ini kalo camping, jdi ga perlu bayar lagi masuknya kan? Cuma camp sma parkir?",,instagram
mita_arfah94,"Kalo booking cottage, itu sudah include tiket masuk berarti ya min?",,instagram
tiarprima,Jadi camping tuh 35k atau 75k sihh bingung bacanya 😂,,instagram
watisupriati5,"Saya bawa rombongan guru dan keluarga tgl.1 juli ini, 35 orang, adakah diskon?",,instagram
ahmadtaufiknm,Saran untuk warga garut ada diskon 50% . Soalnya harga tiketnya lumayan mahal,,instagram
aularf__,"Gehel, geus aya biaya asup jang kendaraan, make biaya parkir deuih",,instagram
armjo80,traking tanpa guide aman kak??? ada petunjuk jalanmya???,,instagram
_rizalabdllah.real,Waw,,instagram
dina_nurfadilla,Di sediakan tenda GK si,,instagram
rinarsm_,hayuu 😭,,instagram
twa.gunungpapandayangarut,POS MANA NIH YANG PALING BANYAK CERITANYA SOBAT PANDAY? 🤭🤭🤭,,instagram
reea_noor,Lagi nyari open tour gitu ke Papandayan min. Ada rekomendasi kah??,,instagram
ceceps081,"Tinggal kenangan, pondok saladah sareng tegal alun² tempat terindah 🔥🔥🔥",,instagram
pendakisiput_adventure,GASKEUNN yang mau ke papandayan Area JABODETABEK 🔥🙌,,instagram
aji_iman_somantri,Ada mau bareng motoran ke papandayan dari Cimahi?,,instagram
alice_annastasia,"Kalau sampai di stasiun garutnya jam 12 malam, kemungkinan akan sampai di basecamp dini hari. Apakah ada tempat istirahatnya sampai menunggu dibuka jika weekdays?",,instagram
hartono.tri99,"Dulu 20rb dah bisa naik papandayan, skrg mesti ngocek berapa dalam min hehehe",,instagram
n0m4d3n,"SNI ? standar baku nya apa ? ISO mendaki ? parameter ruanglingkup nya apa dan dimana ? proficient ga lokasi, fasilitas dan operator nya ?",,instagram
nblummy___,wacananya mau kapan?,,instagram
_azishalim,yu,,instagram
kostaman_25,gass...🔥😅,,instagram
cep_haidar16,kalau danau dimana?,,instagram
kenangan_hamil,Gasss,,instagram
m.ayaaa02,Mending k tnjakan omon dlu/hutan mati dluu,,instagram
indrasutantoo,😍😍,,instagram
wisatagarut_,Mantaaaaaap👏,,instagram
nailafaizatusshofa,Perjalanan yang ingin diulang kembali... 😍😍,,instagram
pendakijawabarat_,😍😍😍😍,,instagram
chelinoprada,🫰🤝,,instagram
aseprusman,tahun 1987 pondok saladah,,instagram
aggrasagraha,Masih boleh ga lewat dari pangalengan ?,,instagram
dipeseratuh,Bep,,instagram
arttteo,Kampung gw 😍,,instagram
__dkkb__,"Loh? Udah gabisa naik ke atas kah min? Dulu waktu kesana dikasih peta, ada jalan/jalur keatas pas di hutan mati tuh. Apasih namanya tuh, tegal alun? 🤔",,instagram
ibuaniiiii,"th 86 semua msh gratis, alam msh asli skrng mah msk hutan teh mahalerba mahal",,instagram
iam_syng_mamah,kenapa gunung Papandayan gak boleh sampe puncak?,,instagram
ramadhanrnsyari,Di pos 4 ngapngapan😂 😂,,instagram
tohha_347,warung2nya gk di liatin ah gk rame,,instagram
a_gguun,Izin save kaka 🙌,,instagram
dianfhd,Dari bunderan bisa langsung ke hutan mati gak min?,,instagram
_wahyukz9,30-31 buka engga yaaa,,instagram
nunglatifah,"Hutan mati lanjut tegal alun,dong..🔥🔥",,instagram
dedy_adnan27,Apa ada penyewaan alat kemping di papandayan,,instagram
solsweet_iins_new_25,Ijin share,,instagram
andreas_krishna,Apakah ada penyewaan trekking pole di sini?,,instagram
astitia19,Ongkos ojegnya brp ? Info donk biar dimahalin pas ksna😂,,instagram
nyai_santia,nunggu acc suami hhe,,instagram
erika_yusnita,Baru pulang Minggu kmrn untuk untuk ke 3x nya .... 😍😍,,instagram
aya_syafril,Bulan depan yeaay🙌,,instagram
zo.oktbry,Jadi ramé kieu jalurna 😁,,instagram
maulidiyakhrn,"lg cari barengan tgl 19apr dari jkt, brgkali ada yg mo ksna jg😀",,instagram
papandayan.reborn,"Aslm,izin yg membutuhkan jasa penjemputan dri st garut/terminal garut langsng kepapandayan,guntur dan cikuray,kami ready 24jam silahkan hub 081323323979",,instagram
permanadms_,tektok papandayan perkiraan brpa jam,,instagram
transport_papandayan_edelweiss,🔥🔥🔥🔥,,instagram
rendii_wjy,Tiket berapa min,,instagram
dianaharisz,jadi jarak nya dr awal mendaki sampe pos 10 brp km..?,,instagram
piaoliangow,Sewa tuor guide berapa min,,instagram
mellaqurnia_,Perkiraan dr masuk sampe puncak brp jam,,instagram
iyanbae3999.md,Ada sumber listrik gk ka di kempingnya atas,,instagram
hendra_wibowo_widjaja,ga bisa ke puncaknya ini kak?,,instagram
ndha_khael,Cek DM donk,,instagram
transport_papandayan_edelweiss,🔥🔥🔥🔥,,instagram
rhmwnn__,info barengan buat tektok tanggal 27 mei ada ga dari jakarta,,instagram
el_fortuna888,Naik turun tek tok berapa jam?,,instagram
transport_papandayan_edelweiss,Izin kaka🙏🙏Barang kali di sini ada yang mau rencana ke gunung Papandayan dan Cikuray (TAPAK GEROT)dan membutuhkan jasa transportasi antar jemput dari :-St.Garut-St.Leles-St.Cibatu-Terminal Garut-Pol Primajasa -dan sekitar nya Bisa DM /Hubungi WA :085221965608,,instagram
indrianidebora,hallo admin mau tanya kalo tanggal 6 juni pas lebaran idul adha boleh naik ga? terimakasih,,instagram
irma23haris,Tiketnya brpa min?,,instagram
andrearamadhaan,mau 😍,,instagram
musya_fi,Tarif ojeg dan guide kok gk ada ya kak?,,instagram
reennnyyyyyyy,Kalo kesana bs mandiri atau harus pake tour guide nya?,,instagram
reennnyyyyyyy,Kalo PP sampe pos 10 brapa lama ka?,,instagram
ayoesenja_gerai,Dari pintu masuk sampai hutan mati jalan total berapa km sih?,,instagram
nun_alkhansa,"Kang lagi cuaca gini, aman kan buat kemping disana?",,instagram
muslihalihasan,Noh bul,,instagram
daviqisty,"Kalo mau ke tebing Soni, jalannya kemana ya?",,instagram
sidanoriginal,Yg nyari trip kepapandayan tnggl 2-3 agustus bisa japry ya yg mepo serang jatabek & sejalur,,instagram
arie.monty,...latihan jalan jauh dari skrg guys,,instagram
yannymtheo,Pos 10 bisa langsung ke situ,,instagram
febrianarif80,Ko ga ada tegal alun,,instagram
samsul_hadi0502,Tgl 17 Agustus buka ga bang,,instagram
lidiaahutapea,😍😍,,instagram
plant.now.harvest.later,iiihh kayak NEWLYWEDS 😍♥️ siirrrkuit prikitiiiwww,Balas,instagram
anisarchies,Kirain video prewed siapaaaa😍,Lihat terjemahan,instagram
ifa_alhakim,Spill budget nya mba yol 😍,,instagram
qori.mutia,Spill gaji cctv nya kak 😁,,instagram
dewi.rhmwt,Spill budget rencana mau ke papandayan jg sisss,,instagram
menanam_diteras,Spill budget pliisss,,instagram
inggritdwin12,Spill budget kak Yoll 😍🙏🏻,,instagram
rahmahruliana,Spill budget ya Mbaaa.. 😍,,instagram
utiputriutami,Mbaa masyaallah kok gemesh kyk liat mahasiswa patjaran. Sehat terus mbayol dan keluargaa,,instagram
mom_alina_al_aira,Spill budget,Lihat terjemahan,instagram
rafiqahasna,Mau spiill,,instagram
finasylvania,SPILL BUDGET mbak Yolla 🙏😍,,instagram
pujirsuwito,Spill buged kk 😍🙏🏻,,instagram
topansastra,Kereeen,Balas,instagram
anggidq,Spill ojek ka,,instagram
nininkdonk,Spill budget nya kak,,instagram
daaaaa_yun,Spill budget aku aja orang garut kagak pernah wkwkwkwk,,instagram
bellatikas,mau spill jugaa mba yoll,,instagram
ptrzahara,Spill budget kak yolla 😍,,instagram
bellatikas,spill contact ojeknya juga 😂,Lihat terjemahan,instagram
tia.croque,spill budget,Lihat terjemahan,instagram
_escape.gallery,Mba mau budget sm itinnya..,,instagram
krisentianamia,Anak seqtime ini masa dibiarin ke papandayan sendirian ya Allah🤧,,instagram
lunafathii,Spill budget yollaaa 😍,Lihat terjemahan,instagram
anandayubundanyakensha,SPILL BUDGET donk mba yolla😍😍,Lihat terjemahan,instagram
ryhaarie,spill budget,Lihat terjemahan,instagram
triarycasuarina,Spill budget ka 😍,Lihat terjemahan,instagram
putri.lestaa,Spill budget dll mba yolll butuh healing hihi,,instagram
bellaalfii,spill budget,Lihat terjemahan,instagram
inggritdwin12,Spill budget kak Yoll 😍🙏🏻,,instagram
desi.mput,spill budget,Lihat terjemahan,instagram
emilia.kris,Spill budget,Lihat terjemahan,instagram
ventriana,Mauu spill budget,,instagram
mahaga_plants,Spill budget,Lihat terjemahan,instagram
dhiya_plants_,Spill budget,Lihat terjemahan,instagram
viviadrians,Spill budget kak yolla,,instagram
hafizaahnr,Spill budget kaak dan tips lainnya hehe,,instagram
retnopawiwit,spill budget kak,,instagram
nina.ayas,spill budget mb,Lihat terjemahan,instagram
anabudiar,Spill budget Ka 🙏,Lihat terjemahan,instagram
inggritdwin12,SPILL BUDGET,Lihat terjemahan,instagram
nina.ayas,spill budget mb,Lihat terjemahan,instagram
yollabudiana,SEMUA FOOTAGENYA DI AMBIL SAMA DRIVER OJEK YG ANTER AKU KE ATAS 🥹🥹,,instagram
yollabudiana,KOMEN : SPILL BUDGET . Nanti aku DM ☘️ Biaya ojeknya ☘️ No wa ojeknya ☘️ dan Tips berangkat biar dapet view yang besttt yaaa,,instagram
nunungahniar,Mau di spill budget yaa,Lihat terjemahan,instagram
shelakeya,Udah 3x dan prewedd disana dong hehee,,instagram
sopianpapandayan,Trimakasih orang baik atas kunjungnya semoga sehat selalu banyak rejekinya  acarakan untuk camping ceria pak ☺️,,instagram
sa.liiinna,Mau di spill dong,,instagram
wandariplants,"Mau spill budgetnya, mbak.. terima kasih ❤️",,instagram
n_azizah2108,cefat sepil gak 😍,Lihat terjemahan,instagram
ndalinda259,"Spill budged kak.,",,instagram
numberss_01,"gemess, nanti saya bawanya pinguin 🙌",,instagram
randimanaa,cece ayooo hammockan lagi 😍,,instagram
arif_maftukhin,Wahhhhh mantap 😍👏,,instagram
radenandro_,Asikk banget ya👍👍,,instagram
fasfahis__,🤩🤩🤩,,instagram
kunuy04_,keluarga favorit😍,,instagram
fadilprakoso_,Gas terus 👏,,instagram
ismailsunii,Lucuuu,,instagram
b1ileee,🤲🏻🤲🏻🤲🏻😭😭😭😭,,instagram
revanmaulana029,Wisata kapan kapan😍🙌,,instagram
resti_afiani,iii lucuu😍,,instagram
ily.salsa,Cute banget k 😍,,instagram
s.widiana__,lucuu🥺🤏🏻,,instagram
ttyaaraaa__,Semangat terus adik manisss,,instagram
zkacntkaaa,lucuwww   😍,,instagram
hannifarrrchive,❤️🔥,,instagram
dederahmat1607,Gas terus 🔥,,instagram
rnanbla,I WISH I WISHHHH YANG ADA DINO KECILNYA ITUU😻😻😻,,instagram
zywnbyrss_,"one day, aamiin.",,instagram
cefnurdin_,Bayangin kalo aku jadi anak nya😍,,instagram
arlinggahaeru,Dino nya pinjem boleh ga 😢,,instagram
fyrazzhra._,🤏🏻🤏🏻,,instagram
arif.septiawann,"Cece kuat, keren 🔥 🤏🏻",,instagram
melvaaaaa_02,there's a time❤️❤️,,instagram
ratuliasalsabila_05,Gapernah se fomo ini 😭 tp kali ini bner2 pengen 😭😭,,instagram
skkdskptl,"lucuuuu bangettt, izin repost yaa",,instagram
loveblue3_,cariin patner biar aku bisa kek gjni,,instagram
fanyfebriantya,dino kuatt,,instagram
fayhana_,Duh jadi iri 🙌,,instagram
riniaselii07,wisata masa depan 🙌😍,,instagram
araaadumppp.__,mas🤏,,instagram
822.nzm_,kelak suatu saat nnti bersama anak anak kita hihihi,,instagram
achmadsptn,akan ada waktu nya aku akan seperti itu😄,,instagram
lavatourmerapiofficial,Mantap👍keren kak🥰mari kak wisata adventure merapi bersama kami pengalaman adventure yang tidak akan terlupakan🙏sukses & sehat selalu kak🙏,,instagram
papandayan_travel_informasi,"Terima kasih Kaka sudah berknjung ke twa papandyan,d tnggu trip slnjutnya",,instagram
aleguntur,Gokil 😍👏👏,,instagram
pendakisenyap,😍😍,,instagram
disparbudgarut,Lucuuuu 😍😍,,instagram
piscesgel.hi,🤍,,instagram
argatyas,"non, ajak Lana gini non. Tapi aku yang pake baju dino. Oke?",,instagram
aliftahrzky,❤️,,instagram
farhanmuflizam,❤️,,instagram
mrmysteryy_,Dream,,instagram
_neyaaa12,lucu ke papandayan bwa dino,,instagram
lutfhianss,😍,,instagram
sabrinasaa_,lucuu 🥺😍,,instagram
nea.afir03,Itu adeknya pernah nangis gak kak,,instagram
patra_2625,❤️,,instagram
daam_aarr,😍,,instagram
sopiwww15,Wisata masa depann,,instagram
elindajuliawati,Ka mau tnya ini perjalan kira-kira berapa jam? Aku ada rencana mau bawa anak aku umur 4 thn,,instagram
chindysafitrii,"tuu kan gemes bangett,cari dimana? aku juga mauu",,instagram
wwtaprl,"Lucu naaa😍, mau dinonya boleh? Xixixi❤️",,instagram
bttrflyclzz__,one day ya sengg aamiin,,instagram
finawidiana101,Wisata masa depan 🤲🤲,,instagram
diana_fitriya,Kerennn 🔥,,instagram
wonderlan.y_,gemes bgt🥺🤏🏻,,instagram
njr_ramadhan,👀,,instagram
enurr_snf,mau juga😣,,instagram
heiyasmine29,lucuk bgt dino nya kak😭,,instagram
eau_deqq,riquest lawu kak😍❤️,,instagram
riki_daniel_surbakti,😍🙌,,instagram
finnnnnaaaaaaaaaaaaaaaaa,gemeccc,,instagram
rmdnsyh17_,Satu saat akan ku buktikan ituuu,,instagram
seniakristanti_,Luucuuuu gemasssss❤️❤️,,instagram
iqblld5,Bisa yok 😍,,instagram
chelsiiiii_08,lucu🤏,,instagram
_intscddd,❤️🔥,,instagram
rarawrr_prety,Penn jdi ank kecilnyaa,,instagram
ape4936_24,The adorable family❤️❤️,,instagram
cndyyydnrni_,"Soon😍 aku, kamu, dan anak kita❤️ masyaAllah",,instagram
__fabioardnt,😍,,instagram
coupleadvanturems_,🔥🔥,,instagram
tifaknzhr_08,Suatu hari nanti,,instagram
ameeell05,emang boleh dino segemes itu diajak ngedaki,,instagram
witaa_a011,lucuuuu bangettt siii keluarga yaaa kk,,instagram
mhmmdsrkwii,Amben cayang,,instagram
cicie.08,😍😍,,instagram
mahmuzah_,Lucu sekali 😍,,instagram
mtiaraalhadad_,Masyaallah seru banget kayanya❤️❤️❤️,,instagram
bungafamll_,i wishhh🔥❤️,,instagram
dianapril5_,utututut lucunyaaaaa😍,,instagram
deottttt,on day with you wkwk,,instagram
rpldi_156,❤️,,instagram
anesiayudia,lucuuu bgt ih,,instagram
rahayudewi26_,😍,,instagram
ffaaa19__,😍❤️🔥🔥🔥,,instagram
_dstaa16,"iniii si namanha lcuuu bangettt, adeknyaaa gemoyyy😍",,instagram
_elfahmi.z,👏🔥,,instagram
immaa08__,❤️❤️,,instagram
nlynsftriii,sesuatu yang indah kan datang di waktu yang indah juga❤️,,instagram
bukan__pahlawanmuu,gunung+adek sama sama cantik 😍,,instagram
sherlya_____,how cute🥹🤏🏻,,instagram
mlgaprlia_,🥺,,instagram
ncyolee4,"aku ,kamu dan anak kitaa suatu saat nanti haha",,instagram
nauraananta_13,aaaaaa wishlist,,instagram
elmirasfa23,Gemasss bgtt sii adeknyaa😍,,instagram
restu.fi,manifesting🙌🙌,,instagram
simplyfreshlaundry381,😍🙌,,instagram
roiynda_14,Impian si ☝,,instagram
mutiabdlh,😍,,instagram
aalfii.09__,cutee😍,,instagram
uniqly_yusuf,wisata masa depan,,instagram
dinadin_fa,Asikkk banget❤️❤️,,instagram
ledi03103,Cece lucuuu amat😍,,instagram
qisyarzqina_,OTW 10 tahun lagi,,instagram
sifa0504,manifesting 😍,,instagram
aridharmaputraa_,😍❤️,,instagram
w___epoy,gambaran Suatu Sat Nantik 🗿,,instagram
chelsifebri_,gemesss🤏,,instagram
tsanihdyh_,Lucuuuuuuunyaaaa🤏🏻,,instagram
